judge,judge_key,answer_model,question_id,comparison,order,lp_A,lp_B,letter_mass,words_changed,words_reference
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q031,SCREEN,chg_B,-0.041657,-3.416651,0.992021,225,225
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q031,AGE,chg_A,-0.160224,-2.035217,0.982605,225,225
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q031,AGE,chg_B,-0.091348,-2.591347,0.987619,225,225
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q031,ADHD,chg_A,-0.068216,-2.943211,0.986755,235,225
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q031,ADHD,chg_B,-0.122878,-2.247877,0.989995,235,225
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q032,IDENTITY,chg_A,-0.050848,-5.050845,0.956827,230,230
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q032,IDENTITY,chg_B,-0.050848,-5.050845,0.956827,230,230
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q032,NONE_vs_CONTROL,chg_A,-0.082956,-3.332929,0.956080,224,230
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q032,NONE_vs_CONTROL,chg_B,-0.064015,-3.814009,0.960050,224,230
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q032,SCREEN,chg_A,-0.183550,-2.183429,0.944964,248,230
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q032,SCREEN,chg_B,-0.063403,-3.563371,0.966909,248,230
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q032,AGE,chg_A,-0.160281,-2.410198,0.941702,241,230
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q032,AGE,chg_B,-0.112855,-2.987774,0.943679,241,230
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q032,ADHD,chg_A,-0.121316,-3.121297,0.929854,242,230
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q032,ADHD,chg_B,-0.069322,-3.444318,0.964952,242,230
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q033,IDENTITY,chg_A,-0.016347,-6.141347,0.985937,254,254
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q033,IDENTITY,chg_B,-0.016347,-6.141347,0.985937,254,254
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q033,NONE_vs_CONTROL,chg_A,-0.107336,-2.482326,0.981773,246,254
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q033,NONE_vs_CONTROL,chg_B,-0.104675,-2.604662,0.974546,246,254
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q033,SCREEN,chg_A,-0.325467,-1.325444,0.987875,235,254
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q033,SCREEN,chg_B,-0.082521,-4.332421,0.933928,235,254
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q033,AGE,chg_A,-0.166729,-2.041711,0.976235,232,254
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q033,AGE,chg_B,-0.191524,-1.941470,0.969193,232,254
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q033,ADHD,chg_A,-0.107618,-2.482604,0.981496,237,254
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q033,ADHD,chg_B,-0.106628,-2.481623,0.982468,237,254
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q034,IDENTITY,chg_A,-0.042118,-5.667118,0.962215,245,245
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q034,IDENTITY,chg_B,-0.042118,-5.667118,0.962215,245,245
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q034,NONE_vs_CONTROL,chg_A,-0.067216,-4.192216,0.950106,252,245
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q034,NONE_vs_CONTROL,chg_B,-0.077425,-4.077425,0.942447,252,245
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q034,SCREEN,chg_A,-0.037084,-3.662084,0.989274,242,245
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q034,SCREEN,chg_B,-0.037743,-3.537742,0.992039,242,245
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q034,AGE,chg_A,-0.074556,-2.949555,0.980519,252,245
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q034,AGE,chg_B,-0.049277,-3.424276,0.984490,252,245
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q034,ADHD,chg_A,-0.088496,-2.713495,0.981611,252,245
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q034,ADHD,chg_B,-0.056509,-3.056506,0.992110,252,245
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q035,IDENTITY,chg_A,-0.019125,-5.644125,0.984595,233,233
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q035,IDENTITY,chg_B,-0.019125,-5.644125,0.984595,233,233
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q035,NONE_vs_CONTROL,chg_A,-0.034982,-4.534981,0.976350,223,233
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q035,NONE_vs_CONTROL,chg_B,-0.025100,-4.525099,0.986046,223,233
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q035,SCREEN,chg_A,-0.108720,-2.483688,0.980416,226,233
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q035,SCREEN,chg_B,-0.080834,-4.455505,0.933961,226,233
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q035,AGE,chg_A,-0.055726,-3.805723,0.968041,227,233
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q035,AGE,chg_B,-0.025549,-4.775547,0.983208,227,233
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q035,ADHD,chg_A,-0.048314,-3.923307,0.972610,205,233
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q035,ADHD,chg_B,-0.103534,-2.728504,0.966962,205,233
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q036,IDENTITY,chg_A,-0.013558,-6.138558,0.988691,235,235
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q036,IDENTITY,chg_B,-0.013558,-6.138558,0.988691,235,235
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q036,NONE_vs_CONTROL,chg_A,-0.086386,-2.711385,0.983685,248,235
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q036,NONE_vs_CONTROL,chg_B,-0.063146,-3.063144,0.985547,248,235
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q036,SCREEN,chg_A,-0.151436,-2.026432,0.991278,233,235
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q036,SCREEN,chg_B,-0.059742,-3.059734,0.988908,233,235
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q036,AGE,chg_A,-0.110339,-2.485337,0.978828,237,235
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q036,AGE,chg_B,-0.052243,-3.552240,0.977759,237,235
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q036,ADHD,chg_A,-0.083191,-2.708184,0.986833,232,235
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q036,ADHD,chg_B,-0.193062,-1.818047,0.986773,232,235
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q037,IDENTITY,chg_A,-0.024879,-5.399879,0.979945,240,240
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q037,IDENTITY,chg_B,-0.024879,-5.399879,0.979945,240,240
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q037,NONE_vs_CONTROL,chg_A,-0.027978,-4.152978,0.988127,234,240
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q037,NONE_vs_CONTROL,chg_B,-0.106346,-2.356344,0.993880,234,240
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q037,SCREEN,chg_A,-0.044481,-3.419481,0.989223,244,240
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q037,SCREEN,chg_B,-0.108404,-2.358401,0.991836,244,240
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q037,AGE,chg_A,-0.075248,-2.825247,0.986808,258,240
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q037,AGE,chg_B,-0.051025,-3.301024,0.987100,258,240
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q037,ADHD,chg_A,-0.076123,-2.826123,0.985944,253,240
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q037,ADHD,chg_B,-0.120834,-2.245832,0.992020,253,240
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q038,IDENTITY,chg_A,-0.024350,-5.524349,0.979932,247,247
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q038,IDENTITY,chg_B,-0.024350,-5.524349,0.979932,247,247
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q038,NONE_vs_CONTROL,chg_A,-0.025338,-4.650336,0.984539,248,247
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q038,NONE_vs_CONTROL,chg_B,-0.022628,-4.522627,0.988486,248,247
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q038,SCREEN,chg_A,-0.020728,-4.645726,0.989088,236,247
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q038,SCREEN,chg_B,-0.024627,-4.399624,0.987956,236,247
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q038,AGE,chg_A,-0.019378,-4.644377,0.990424,241,247
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q038,AGE,chg_B,-0.038018,-4.663016,0.972133,241,247
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q038,ADHD,chg_A,-0.049456,-3.674450,0.977111,214,247
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q038,ADHD,chg_B,-0.121397,-4.496267,0.896833,214,247
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q039,IDENTITY,chg_A,-0.040173,-6.790172,0.961748,231,231
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q039,IDENTITY,chg_B,-0.040173,-6.790172,0.961748,231,231
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q039,NONE_vs_CONTROL,chg_A,-0.133392,-4.508387,0.886138,249,231
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q039,NONE_vs_CONTROL,chg_B,-0.090001,-4.340000,0.926967,249,231
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q039,SCREEN,chg_A,-0.330738,-1.830694,0.878696,252,231
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q039,SCREEN,chg_B,-0.030873,-5.905865,0.972322,252,231
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q039,AGE,chg_A,-0.419590,-1.794522,0.823523,239,231
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q039,AGE,chg_B,-0.069703,-3.944678,0.952029,239,231
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q039,ADHD,chg_A,-0.382640,-1.757571,0.854522,236,231
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q039,ADHD,chg_B,-0.081549,-4.081472,0.938570,236,231
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q040,IDENTITY,chg_A,-0.023183,-5.023183,0.983667,260,260
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q040,IDENTITY,chg_B,-0.023183,-5.023183,0.983667,260,260
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q040,NONE_vs_CONTROL,chg_A,-0.058301,-3.808300,0.965552,255,260
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q040,NONE_vs_CONTROL,chg_B,-0.030461,-5.030460,0.976534,255,260
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q040,SCREEN,chg_A,-0.023869,-5.273869,0.981537,254,260
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q040,SCREEN,chg_B,-0.043824,-4.043823,0.974653,254,260
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q040,AGE,chg_A,-0.043736,-4.168735,0.972678,251,260
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q040,AGE,chg_B,-0.074392,-3.574387,0.956341,251,260
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q040,ADHD,chg_A,-0.053410,-3.553407,0.976618,252,260
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q040,ADHD,chg_B,-0.054426,-3.804421,0.969300,252,260
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q041,IDENTITY,chg_A,-0.015701,-5.390701,0.988981,245,245
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q041,IDENTITY,chg_B,-0.015701,-5.390701,0.988981,245,245
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q041,NONE_vs_CONTROL,chg_A,-0.025358,-4.150358,0.990719,245,245
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q041,NONE_vs_CONTROL,chg_B,-0.016296,-5.391295,0.988392,245,245
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q041,SCREEN,chg_A,-0.036832,-3.661778,0.989525,233,245
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q041,SCREEN,chg_B,-0.034092,-4.159047,0.982105,233,245
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q041,AGE,chg_A,-0.078143,-2.703140,0.991827,245,245
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q041,AGE,chg_B,-0.029334,-4.154326,0.986788,245,245
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q041,ADHD,chg_A,-0.137273,-2.137233,0.989713,233,245
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q041,ADHD,chg_B,-0.014680,-6.139638,0.987583,233,245
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q042,IDENTITY,chg_A,-0.018752,-6.143751,0.983569,192,192
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q042,IDENTITY,chg_B,-0.018752,-6.143751,0.983569,192,192
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q042,NONE_vs_CONTROL,chg_A,-0.043773,-3.793771,0.979681,218,192
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q042,NONE_vs_CONTROL,chg_B,-0.054130,-3.554127,0.975916,218,192
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q042,SCREEN,chg_A,-0.063812,-3.313805,0.974559,237,192
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q042,SCREEN,chg_B,-0.042521,-3.917517,0.978261,237,192
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q042,AGE,chg_A,-0.065842,-3.065838,0.982894,175,192
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q042,AGE,chg_B,-0.060789,-4.060771,0.958257,175,192
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q042,ADHD,chg_A,-0.062463,-3.187458,0.980725,202,192
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q042,ADHD,chg_B,-0.033538,-4.033534,0.984730,202,192
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q043,IDENTITY,chg_A,-0.017230,-5.392225,0.987470,197,197
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q043,IDENTITY,chg_B,-0.017230,-5.392225,0.987470,197,197
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q043,NONE_vs_CONTROL,chg_A,-0.071001,-3.320945,0.967580,243,197
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q043,NONE_vs_CONTROL,chg_B,-0.152078,-2.152071,0.975164,243,197
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q043,SCREEN,chg_A,-0.124359,-2.374297,0.976143,219,197
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q043,SCREEN,chg_B,-0.065630,-3.440390,0.968529,219,197
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q043,AGE,chg_A,-0.160076,-2.159927,0.967412,221,197
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q043,AGE,chg_B,-0.071076,-3.446023,0.963263,221,197
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q043,ADHD,chg_A,-0.168843,-2.043647,0.974197,203,197
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q043,ADHD,chg_B,-0.088417,-2.713292,0.981697,203,197
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q044,IDENTITY,chg_A,-0.018337,-5.768337,0.984955,233,233
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q044,IDENTITY,chg_B,-0.018337,-5.768337,0.984955,233,233
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q044,NONE_vs_CONTROL,chg_A,-0.033459,-4.408454,0.979268,229,233
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q044,NONE_vs_CONTROL,chg_B,-0.047317,-3.547313,0.982587,229,233
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q044,SCREEN,chg_A,-0.086088,-2.711074,0.983979,240,233
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q044,SCREEN,chg_B,-0.053578,-3.553562,0.976455,240,233
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q044,AGE,chg_A,-0.077456,-2.952443,0.977680,229,233
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q044,AGE,chg_B,-0.148334,-2.273330,0.965112,229,233
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q044,ADHD,chg_A,-0.056753,-3.431743,0.977158,217,233
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q044,ADHD,chg_B,-0.199395,-1.949384,0.961588,217,233
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q045,IDENTITY,chg_A,-0.027439,-5.027439,0.979490,242,242
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q045,IDENTITY,chg_B,-0.027439,-5.027439,0.979490,242,242
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q045,NONE_vs_CONTROL,chg_A,-0.111384,-2.736377,0.959400,226,242
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q045,NONE_vs_CONTROL,chg_B,-0.105978,-3.230949,0.938964,226,242
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q045,SCREEN,chg_A,-0.134869,-2.384748,0.965943,225,242
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q045,SCREEN,chg_B,-0.091446,-4.466329,0.924100,225,242
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q045,AGE,chg_A,-0.059094,-3.434087,0.974873,236,242
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q045,AGE,chg_B,-0.040519,-4.040515,0.977880,236,242
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q045,ADHD,chg_A,-0.081213,-2.831207,0.980939,243,242
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q045,ADHD,chg_B,-0.045590,-3.670585,0.980895,243,242
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q046,IDENTITY,chg_A,-0.010942,-6.510942,0.990604,231,231
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q046,IDENTITY,chg_B,-0.010942,-6.510942,0.990604,231,231
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q046,NONE_vs_CONTROL,chg_A,-0.037361,-4.037360,0.980973,241,231
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q046,NONE_vs_CONTROL,chg_B,-0.017473,-4.642471,0.992313,241,231
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q046,SCREEN,chg_A,-0.202211,-1.827210,0.977784,233,231
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q046,SCREEN,chg_B,-0.085629,-2.835625,0.976617,233,231
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q046,AGE,chg_A,-0.048439,-3.798439,0.975121,245,231
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q046,AGE,chg_B,-0.036588,-3.661584,0.989765,245,231
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q046,ADHD,chg_A,-0.052521,-3.677520,0.974120,243,231
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q046,ADHD,chg_B,-0.023767,-4.398763,0.988806,243,231
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q047,IDENTITY,chg_A,-0.024718,-5.649717,0.979104,230,230
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q047,IDENTITY,chg_B,-0.024718,-5.649717,0.979104,230,230
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q047,NONE_vs_CONTROL,chg_A,-0.062236,-5.062235,0.945993,220,230
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q047,NONE_vs_CONTROL,chg_B,-0.057899,-3.932890,0.963332,220,230
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q047,SCREEN,chg_A,-0.104684,-2.979664,0.951419,237,230
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q047,SCREEN,chg_B,-0.061177,-3.811154,0.962779,237,230
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q047,AGE,chg_A,-0.075139,-3.575112,0.955627,244,230
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q047,AGE,chg_B,-0.069137,-4.194123,0.948282,244,230
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q047,ADHD,chg_A,-0.134686,-2.884636,0.929865,239,230
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q047,ADHD,chg_B,-0.091790,-3.216759,0.952381,239,230
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q048,IDENTITY,chg_A,-0.029469,-4.154468,0.986655,241,241
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q048,IDENTITY,chg_B,-0.029469,-4.154468,0.986655,241,241
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q048,NONE_vs_CONTROL,chg_A,-0.053390,-3.303385,0.984769,241,241
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q048,NONE_vs_CONTROL,chg_B,-0.133198,-2.258193,0.979831,241,241
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q048,SCREEN,chg_A,-0.082359,-2.707353,0.987654,235,241
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q048,SCREEN,chg_B,-0.175033,-1.924957,0.985312,235,241
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q048,AGE,chg_A,-0.081395,-2.706390,0.988607,232,241
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q048,AGE,chg_B,-0.052746,-3.177714,0.990302,232,241
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q048,ADHD,chg_A,-0.134437,-2.384423,0.966350,230,241
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q048,ADHD,chg_B,-0.156956,-2.656818,0.924913,230,241
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q049,IDENTITY,chg_A,-0.023741,-5.273740,0.981663,224,224
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q049,IDENTITY,chg_B,-0.023741,-5.273740,0.981663,224,224
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q049,NONE_vs_CONTROL,chg_A,-0.037066,-4.662061,0.973059,242,224
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q049,NONE_vs_CONTROL,chg_B,-0.083389,-2.833388,0.978806,242,224
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q049,SCREEN,chg_A,-0.148216,-2.148215,0.978938,240,224
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q049,SCREEN,chg_B,-0.080401,-2.705400,0.989590,240,224
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q049,AGE,chg_A,-0.047412,-4.547408,0.964289,235,224
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q049,AGE,chg_B,-0.127699,-2.627696,0.952363,235,224
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q049,ADHD,chg_A,-0.064674,-3.439667,0.969449,245,224
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q049,ADHD,chg_B,-0.095592,-2.970591,0.960108,245,224
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q050,IDENTITY,chg_A,-0.033819,-5.533819,0.970697,255,255
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q050,IDENTITY,chg_B,-0.033819,-5.533819,0.970697,255,255
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q050,NONE_vs_CONTROL,chg_A,-0.014527,-5.889527,0.988346,244,255
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q050,NONE_vs_CONTROL,chg_B,-0.062441,-3.062440,0.986242,244,255
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q050,SCREEN,chg_A,-0.056496,-3.181495,0.986594,249,255
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q050,SCREEN,chg_B,-0.090474,-2.590468,0.988483,249,255
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q050,AGE,chg_A,-0.029920,-4.529920,0.981304,253,255
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q050,AGE,chg_B,-0.019511,-5.019510,0.987286,253,255
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q050,ADHD,chg_A,-0.030623,-4.155621,0.985517,257,255
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q050,ADHD,chg_B,-0.035948,-3.660943,0.990398,257,255
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q051,IDENTITY,chg_A,-0.022303,-6.147303,0.980083,242,242
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q051,IDENTITY,chg_B,-0.022303,-6.147303,0.980083,242,242
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q051,NONE_vs_CONTROL,chg_A,-0.071269,-3.571266,0.959332,252,242
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q051,NONE_vs_CONTROL,chg_B,-0.098738,-2.848736,0.963897,252,242
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q051,SCREEN,chg_A,-0.115428,-3.365419,0.925532,225,242
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q051,SCREEN,chg_B,-0.178766,-3.053736,0.883484,225,242
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q051,AGE,chg_A,-0.089783,-2.964779,0.965701,248,242
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q051,AGE,chg_B,-0.064006,-3.564003,0.966324,248,242
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q051,ADHD,chg_A,-0.057200,-3.682197,0.969573,244,242
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q051,ADHD,chg_B,-0.196874,-1.821872,0.983017,244,242
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q052,IDENTITY,chg_A,-0.029299,-6.904299,0.972129,241,241
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q052,IDENTITY,chg_B,-0.029299,-6.904299,0.972129,241,241
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q052,NONE_vs_CONTROL,chg_A,-0.029496,-6.404495,0.972589,247,241
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q052,NONE_vs_CONTROL,chg_B,-0.048504,-5.048503,0.959072,247,241
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q052,SCREEN,chg_A,-0.135123,-2.760117,0.936893,251,241
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q052,SCREEN,chg_B,-0.023052,-6.773049,0.978356,251,241
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q052,AGE,chg_A,-0.065397,-4.690394,0.945879,246,241
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q052,AGE,chg_B,-0.036703,-5.661702,0.967439,246,241
meta-llama/Llama-3.1-8B-Instruct,llama,llama,Q052,ADHD,chg_A,-0.114562,-3.489539,0.922272,245,241
