model,model_key,question,signal,profile,order,lp_A,lp_B
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,43,sig_B,-4.957427,-7.644927
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,44,sig_A,-4.259047,-10.196547
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,44,sig_B,-4.556318,-7.306318
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,45,sig_A,-1.850858,-9.225858
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,45,sig_B,-2.437567,-6.187567
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,46,sig_A,-4.656238,-11.374988
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,46,sig_B,-4.477567,-8.790067
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,47,sig_A,-5.220696,-10.783196
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,47,sig_B,-5.160518,-8.348019
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,48,sig_A,-4.134552,-10.134552
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,48,sig_B,-5.561071,-6.811071
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,49,sig_A,-3.855696,-10.855696
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,49,sig_B,-4.451837,-8.826837
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,50,sig_A,-4.749287,-10.343037
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,50,sig_B,-4.822405,-8.509905
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,51,sig_A,-4.404831,-10.686082
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,51,sig_B,-4.892583,-8.517583
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,52,sig_A,-3.320892,-9.977142
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,52,sig_B,-3.759518,-7.634518
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,53,sig_A,-4.174726,-10.580976
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,53,sig_B,-4.454466,-7.266966
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,54,sig_A,-4.544645,-10.607145
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,54,sig_B,-4.948524,-7.948524
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,55,sig_A,-4.716037,-10.872287
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,55,sig_B,-5.046999,-8.671999
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,56,sig_A,-3.556489,-10.306490
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,56,sig_B,-3.266829,-7.829329
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,57,sig_A,-4.243609,-11.243609
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,57,sig_B,-5.447265,-9.009765
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,58,sig_A,-4.093634,-10.374885
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,58,sig_B,-4.432689,-7.620189
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,59,sig_A,-2.712016,-10.087016
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,59,sig_B,-3.508523,-6.633523
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,60,sig_A,-5.104219,-10.635469
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,60,sig_B,-4.888134,-8.200634
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,61,sig_A,-3.708801,-10.677550
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,61,sig_B,-4.038110,-8.163110
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,62,sig_A,-3.027504,-10.340004
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,62,sig_B,-3.510096,-7.010096
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,63,sig_A,-4.259727,-10.790977
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,63,sig_B,-4.071494,-8.446494
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,64,sig_A,-3.751522,-11.251522
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,64,sig_B,-4.976838,-9.164337
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,65,sig_A,-4.838231,-10.931981
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,65,sig_B,-5.209841,-8.584842
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,66,sig_A,-3.209415,-10.178164
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,66,sig_B,-4.088041,-8.338041
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,67,sig_A,-2.718694,-9.906195
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,67,sig_B,-3.633197,-5.133197
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,68,sig_A,-1.877156,-9.814655
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,68,sig_B,-2.144270,-8.956770
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,69,sig_A,-5.562393,-11.343642
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,69,sig_B,-5.286911,-8.411911
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,70,sig_A,-3.389326,-10.420576
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,70,sig_B,-3.752973,-7.877973
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,71,sig_A,-6.066305,-10.566305
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,71,sig_B,-5.876751,-6.814251
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,72,sig_A,-5.648877,-11.680126
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,72,sig_B,-6.144726,-10.425976
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,73,sig_A,-3.156054,-9.406054
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,73,sig_B,-3.977117,-5.539617
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,74,sig_A,-3.944615,-10.069615
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,74,sig_B,-3.193976,-6.506476
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,75,sig_A,-5.559619,-11.622119
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,75,sig_B,-5.951147,-9.638647
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,76,sig_A,-3.802661,-10.490161
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,76,sig_B,-3.190728,-7.878228
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,77,sig_A,-3.446073,-10.508574
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,77,sig_B,-3.743773,-7.243773
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,78,sig_A,-3.160855,-10.785855
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,78,sig_B,-2.652676,-6.965177
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,79,sig_A,-3.999731,-11.093481
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,79,sig_B,-3.919970,-9.232471
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,80,sig_A,-3.017028,-10.454528
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,80,sig_B,-3.089936,-8.214935
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,81,sig_A,-3.675060,-10.675060
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,81,sig_B,-4.226604,-6.601604
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,82,sig_A,-3.460610,-10.210610
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,82,sig_B,-3.222148,-7.409648
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,83,sig_A,-1.766547,-9.954047
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,83,sig_B,-2.846216,-7.033716
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,84,sig_A,-3.185607,-10.904358
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,84,sig_B,-3.248695,-7.811195
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,85,sig_A,-4.469463,-10.844462
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,85,sig_B,-4.820407,-7.695407
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,86,sig_A,-2.106590,-10.669090
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,86,sig_B,-2.942946,-7.192946
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,87,sig_A,-6.945951,-11.914701
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,87,sig_B,-5.348981,-8.286481
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,88,sig_A,-4.452817,-10.796568
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,88,sig_B,-5.375160,-8.312660
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,89,sig_A,-2.337650,-10.087650
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,89,sig_B,-2.702446,-8.139946
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,90,sig_A,-2.368591,-10.587341
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,90,sig_B,-3.414068,-7.289068
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,91,sig_A,-3.544902,-10.076153
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,91,sig_B,-4.465231,-7.277731
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,92,sig_A,-4.085886,-11.273385
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,92,sig_B,-4.542488,-9.417488
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,93,sig_A,-3.714132,-10.401632
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,93,sig_B,-4.115834,-7.178334
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,94,sig_A,-2.666044,-9.916044
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,94,sig_B,-3.231815,-8.294314
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,95,sig_A,-5.066592,-10.972842
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,95,sig_B,-4.781880,-8.656880
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,96,sig_A,-3.515203,-10.671453
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,96,sig_B,-3.356567,-6.919066
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,97,sig_A,-3.592890,-10.092890
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,97,sig_B,-4.327381,-8.577381
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,98,sig_A,-4.506796,-11.038046
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,98,sig_B,-4.948800,-8.323800
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,99,sig_A,-4.265065,-10.140065
mistralai/Mistral-7B-Instruct-v0.3,mistral,PROMOTE,ADHD,99,sig_B,-4.612793,-5.987793
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,0,sig_A,-0.816126,-7.441126
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,0,sig_B,-0.816126,-7.441126
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,1,sig_A,-0.764247,-7.639247
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,1,sig_B,-0.764247,-7.639247
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,2,sig_A,-0.827295,-8.514794
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,2,sig_B,-0.827295,-8.514794
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,3,sig_A,-1.506365,-8.381365
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,3,sig_B,-1.506365,-8.381365
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,4,sig_A,-0.776201,-8.338701
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,4,sig_B,-0.776201,-8.338701
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,5,sig_A,-0.888246,-8.013246
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,5,sig_B,-0.888246,-8.013246
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,6,sig_A,-1.332169,-7.082170
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,6,sig_B,-1.332169,-7.082170
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,7,sig_A,-1.860814,-7.985814
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,7,sig_B,-1.860814,-7.985814
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,8,sig_A,-0.836206,-7.961206
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,8,sig_B,-0.836206,-7.961206
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,9,sig_A,-1.000420,-7.750420
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,9,sig_B,-1.000420,-7.750420
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,10,sig_A,-1.294225,-7.794225
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,10,sig_B,-1.294225,-7.794225
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,11,sig_A,-0.575836,-8.138336
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,11,sig_B,-0.575836,-8.138336
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,12,sig_A,-1.652955,-7.027956
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,12,sig_B,-1.652955,-7.027956
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,13,sig_A,-0.551086,-8.426086
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,13,sig_B,-0.551086,-8.426086
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,14,sig_A,-0.793944,-8.668943
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,14,sig_B,-0.793944,-8.668943
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,15,sig_A,-0.780082,-8.030083
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,15,sig_B,-0.780082,-8.030083
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,16,sig_A,-0.581381,-8.143881
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,16,sig_B,-0.581381,-8.143881
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,17,sig_A,-0.788368,-8.163368
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,17,sig_B,-0.788368,-8.163368
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,18,sig_A,-1.096632,-8.159132
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,18,sig_B,-1.096632,-8.159132
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,19,sig_A,-0.781955,-8.094455
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,19,sig_B,-0.781955,-8.094455
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,20,sig_A,-1.102640,-7.665140
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,20,sig_B,-1.102640,-7.665140
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,21,sig_A,-1.452282,-8.077282
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,21,sig_B,-1.452282,-8.077282
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,22,sig_A,-0.809066,-8.121567
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,22,sig_B,-0.809066,-8.121567
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,23,sig_A,-0.917662,-8.167662
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,23,sig_B,-0.917662,-8.167662
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,24,sig_A,-1.443861,-8.381361
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,24,sig_B,-1.443861,-8.381361
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,25,sig_A,-1.630809,-7.630809
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,25,sig_B,-1.630809,-7.630809
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,26,sig_A,-0.882910,-7.507910
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,26,sig_B,-0.882910,-7.507910
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,27,sig_A,-2.392258,-8.142259
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,27,sig_B,-2.392258,-8.142259
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,28,sig_A,-0.989442,-7.989442
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,28,sig_B,-0.989442,-7.989442
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,29,sig_A,-3.405812,-8.843312
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,29,sig_B,-3.405812,-8.843312
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,30,sig_A,-0.552688,-8.115188
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,30,sig_B,-0.552688,-8.115188
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,31,sig_A,-0.802139,-7.989639
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,31,sig_B,-0.802139,-7.989639
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,32,sig_A,-0.946540,-7.571540
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,32,sig_B,-0.946540,-7.571540
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,33,sig_A,-0.635761,-7.948261
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,33,sig_B,-0.635761,-7.948261
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,34,sig_A,-0.864311,-7.989311
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,34,sig_B,-0.864311,-7.989311
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,35,sig_A,-0.607882,-7.982882
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,35,sig_B,-0.607882,-7.982882
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,36,sig_A,-0.585090,-8.710090
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,36,sig_B,-0.585090,-8.710090
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,37,sig_A,-1.877507,-7.877507
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,37,sig_B,-1.877507,-7.877507
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,38,sig_A,-0.730114,-8.605114
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,38,sig_B,-0.730114,-8.605114
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,39,sig_A,-0.706386,-7.768886
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,39,sig_B,-0.706386,-7.768886
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,40,sig_A,-0.867515,-8.305016
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,40,sig_B,-0.867515,-8.305016
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,41,sig_A,-0.908323,-7.970823
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,41,sig_B,-0.908323,-7.970823
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,42,sig_A,-0.732856,-8.482856
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,42,sig_B,-0.732856,-8.482856
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,43,sig_A,-0.782352,-7.907351
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,43,sig_B,-0.782352,-7.907351
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,44,sig_A,-0.899063,-7.774063
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,44,sig_B,-0.899063,-7.774063
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,45,sig_A,-0.670424,-6.795424
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,45,sig_B,-0.670424,-6.795424
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,46,sig_A,-0.969629,-7.969629
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,46,sig_B,-0.969629,-7.969629
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,47,sig_A,-0.883145,-7.695644
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,47,sig_B,-0.883145,-7.695644
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,48,sig_A,-1.853930,-6.916430
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,48,sig_B,-1.853930,-6.916430
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,49,sig_A,-0.902332,-7.027332
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,49,sig_B,-0.902332,-7.027332
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,50,sig_A,-0.893922,-7.893922
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,50,sig_B,-0.893922,-7.893922
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,51,sig_A,-2.737001,-7.987001
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,51,sig_B,-2.737001,-7.987001
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,52,sig_A,-0.564148,-7.876648
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,52,sig_B,-0.564148,-7.876648
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,53,sig_A,-1.245159,-7.682659
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,53,sig_B,-1.245159,-7.682659
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,54,sig_A,-1.906391,-7.718891
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,54,sig_B,-1.906391,-7.718891
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,55,sig_A,-1.295149,-7.670149
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,55,sig_B,-1.295149,-7.670149
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,56,sig_A,-0.818160,-8.193160
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,56,sig_B,-0.818160,-8.193160
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,57,sig_A,-0.801287,-8.051287
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,57,sig_B,-0.801287,-8.051287
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,58,sig_A,-2.002272,-7.752272
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,58,sig_B,-2.002272,-7.752272
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,59,sig_A,-0.737128,-8.237128
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,59,sig_B,-0.737128,-8.237128
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,60,sig_A,-1.149681,-7.274681
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,60,sig_B,-1.149681,-7.274681
mistralai/Mistral-7B-Instruct-v0.3,mistral,TRUST,CONTROL_ID,61,sig_A,-0.683464,-7.808464
