model,model_key,question,signal,profile,order,lp_A,lp_B
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,17,sig_B,-0.591573,-0.841570
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,18,sig_A,-0.069269,-2.819268
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,18,sig_B,-0.339430,-1.339430
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,19,sig_A,-0.131216,-2.131215
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,19,sig_B,-0.322581,-1.322579
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,20,sig_A,-0.039665,-3.414664
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,20,sig_B,-0.396197,-1.146196
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,21,sig_A,-0.389706,-1.139705
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,21,sig_B,-0.211993,-1.711992
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,22,sig_A,-0.053599,-3.178595
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,22,sig_B,-0.252706,-1.627704
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,23,sig_A,-0.087280,-2.587279
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,23,sig_B,-0.208281,-1.833280
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,24,sig_A,-0.139644,-2.139644
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,24,sig_B,-0.170346,-2.045345
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,25,sig_A,-0.037162,-3.912161
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,25,sig_B,-0.706665,-0.706664
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,26,sig_A,-0.066851,-2.941850
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,26,sig_B,-0.276553,-1.526553
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,27,sig_A,-0.070160,-2.820158
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,27,sig_B,-0.399312,-1.149309
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,28,sig_A,-0.024882,-3.899881
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,28,sig_B,-0.329210,-1.329210
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,29,sig_A,-0.091148,-2.591147
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,29,sig_B,-0.266791,-1.516790
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,30,sig_A,-0.074632,-2.824631
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,30,sig_B,-0.705434,-0.705434
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,31,sig_A,-0.022719,-4.147717
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,31,sig_B,-0.141176,-2.141175
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,32,sig_A,-0.106042,-2.356039
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,32,sig_B,-0.539889,-0.914887
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,33,sig_A,-0.258886,-1.508885
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,33,sig_B,-0.178772,-1.928772
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,34,sig_A,-0.142779,-2.142777
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,34,sig_B,-0.227458,-1.727456
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,35,sig_A,-0.039194,-3.664193
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,35,sig_B,-0.491267,-0.991267
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,36,sig_A,-0.134311,-2.134310
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,36,sig_B,-0.302246,-1.427245
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,37,sig_A,-0.088023,-2.713022
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,37,sig_B,-0.305438,-1.430437
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,38,sig_A,-0.107274,-2.357274
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,38,sig_B,-0.329448,-1.329448
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,39,sig_A,-0.013836,-5.138831
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,39,sig_B,-0.410191,-1.160190
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,40,sig_A,-0.166248,-1.916248
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,40,sig_B,-0.299363,-1.424362
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,41,sig_A,-0.030876,-3.780874
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,41,sig_B,-0.593432,-0.843432
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,42,sig_A,-0.098998,-2.598996
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,42,sig_B,-0.409929,-1.159926
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,43,sig_A,-0.014550,-5.139546
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,43,sig_B,-0.547095,-0.922093
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,44,sig_A,-0.032031,-3.782029
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,44,sig_B,-0.408611,-1.158611
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,45,sig_A,-0.081201,-2.706198
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,45,sig_B,-0.220675,-1.720672
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,46,sig_A,-0.095822,-2.470816
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,46,sig_B,-0.220973,-1.720964
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,47,sig_A,-0.043062,-3.543061
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,47,sig_B,-0.489255,-0.989255
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,48,sig_A,-0.045334,-3.295326
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,48,sig_B,-0.832565,-0.582562
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,49,sig_A,-0.079320,-2.704319
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,49,sig_B,-0.169450,-2.044449
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,50,sig_A,-0.078830,-2.703829
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,50,sig_B,-0.221784,-1.721784
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,51,sig_A,-0.070071,-2.820068
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,51,sig_B,-0.329497,-1.329494
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,52,sig_A,-0.103634,-2.353634
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,52,sig_B,-0.218510,-1.718510
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,53,sig_A,-0.064095,-3.189090
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,53,sig_B,-0.277546,-1.527542
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,54,sig_A,-0.037155,-3.787153
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,54,sig_B,-0.403409,-1.153408
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,55,sig_A,-0.099426,-2.474425
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,55,sig_B,-0.161086,-2.036085
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,56,sig_A,-0.038690,-3.538681
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,56,sig_B,-0.487683,-0.987675
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,57,sig_A,-0.165162,-1.915162
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,57,sig_B,-0.261430,-1.511429
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,58,sig_A,-0.055401,-3.055397
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,58,sig_B,-0.360874,-1.235870
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,59,sig_A,-0.050456,-3.175442
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,59,sig_B,-0.591736,-0.841732
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,60,sig_A,-0.057481,-3.182480
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,60,sig_B,-0.306590,-1.431589
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,61,sig_A,-0.042795,-3.292792
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,61,sig_B,-0.438204,-1.063200
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,62,sig_A,-0.140101,-2.140100
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,62,sig_B,-0.339182,-1.339182
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,63,sig_A,-0.041107,-3.416106
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,63,sig_B,-0.275213,-1.525212
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,64,sig_A,-0.045497,-3.295482
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,64,sig_B,-0.530603,-0.905590
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,65,sig_A,-0.046366,-3.296365
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,65,sig_B,-0.311436,-1.436435
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,66,sig_A,-0.123349,-2.248348
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,66,sig_B,-0.238937,-1.613935
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,67,sig_A,-0.186560,-1.811559
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,67,sig_B,-0.216076,-1.716073
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,68,sig_A,-0.144638,-2.019636
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,68,sig_B,-0.325794,-1.325793
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,69,sig_A,-0.044996,-3.544996
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,69,sig_B,-0.228707,-1.853707
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,70,sig_A,-0.107303,-2.357301
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,70,sig_B,-0.410628,-1.160627
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,71,sig_A,-0.052954,-3.177953
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,71,sig_B,-0.337067,-1.337066
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,72,sig_A,-0.122441,-2.247441
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,72,sig_B,-0.222921,-1.722920
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,73,sig_A,-0.128691,-2.253691
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,73,sig_B,-0.310864,-1.435863
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,74,sig_A,-0.101771,-2.476769
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,74,sig_B,-0.246548,-1.621547
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,75,sig_A,-0.077129,-2.702128
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,75,sig_B,-0.189213,-1.939212
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,76,sig_A,-0.031198,-3.781195
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,76,sig_B,-0.535265,-0.910264
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,77,sig_A,-0.091094,-2.591093
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,77,sig_B,-0.252103,-1.627102
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,78,sig_A,-0.062387,-3.062386
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,78,sig_B,-0.222658,-1.722657
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,79,sig_A,-0.120215,-2.245213
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,79,sig_B,-0.297736,-1.422728
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,80,sig_A,-0.040669,-3.540659
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,80,sig_B,-0.591873,-0.841869
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,81,sig_A,-0.031349,-3.781348
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,81,sig_B,-0.245920,-1.620918
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,82,sig_A,-0.089327,-2.589322
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,82,sig_B,-0.362461,-1.237459
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,83,sig_A,-0.053122,-3.053121
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,83,sig_B,-0.082595,-2.707594
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,84,sig_A,-0.061656,-2.936655
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,84,sig_B,-0.223408,-1.723407
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,85,sig_A,-0.021827,-4.521825
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,85,sig_B,-0.411261,-1.161260
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,86,sig_A,-0.067583,-2.817582
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,86,sig_B,-0.140789,-2.140787
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,87,sig_A,-0.122378,-2.247376
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,87,sig_B,-0.200475,-1.825474
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,88,sig_A,-0.043110,-3.418110
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,88,sig_B,-0.226609,-1.726608
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,89,sig_A,-0.075073,-2.700055
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,89,sig_B,-0.325898,-1.325892
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,90,sig_A,-0.022828,-4.147824
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,90,sig_B,-0.484649,-0.984647
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,91,sig_A,-0.064649,-2.939649
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,91,sig_B,-0.592942,-0.842942
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,92,sig_A,-0.096459,-2.471457
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,92,sig_B,-0.482169,-0.982168
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,93,sig_A,-0.097005,-2.472004
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,93,sig_B,-0.216973,-1.716972
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,94,sig_A,-0.078997,-2.703992
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,94,sig_B,-0.491579,-0.991577
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,95,sig_A,-0.104049,-2.479046
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,95,sig_B,-0.256064,-1.631062
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,96,sig_A,-0.076246,-2.701245
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,96,sig_B,-0.164810,-2.039810
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,97,sig_A,-0.080360,-2.705347
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,97,sig_B,-0.709394,-0.709390
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,98,sig_A,-0.084395,-2.584395
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,98,sig_B,-0.367419,-1.242419
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,99,sig_A,-0.047149,-3.422148
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,DEAF,99,sig_B,-0.302534,-1.427533
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,0,sig_A,-0.061941,-3.061940
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,0,sig_B,-0.105578,-2.355577
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,1,sig_A,-0.032566,-3.782565
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,1,sig_B,-0.146906,-2.021906
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,2,sig_A,-0.057198,-3.057194
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,2,sig_B,-0.145409,-2.020407
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,3,sig_A,-0.102309,-2.477307
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,3,sig_B,-0.254506,-1.504505
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,4,sig_A,-0.069530,-2.819528
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,4,sig_B,-0.229083,-1.604082
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,5,sig_A,-0.124959,-2.249958
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,5,sig_B,-0.228864,-1.603863
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,6,sig_A,-0.079597,-2.829595
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,6,sig_B,-0.131348,-2.131347
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,7,sig_A,-0.063713,-2.938709
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,7,sig_B,-0.128990,-2.128987
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,8,sig_A,-0.047311,-3.172302
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,8,sig_B,-0.128894,-2.128891
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,9,sig_A,-0.065620,-2.815613
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,9,sig_B,-0.181741,-1.806737
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,10,sig_A,-0.063346,-2.938345
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,10,sig_B,-0.103912,-2.353912
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,11,sig_A,-0.082573,-2.582572
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,11,sig_B,-0.350539,-1.225538
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,12,sig_A,-0.038644,-3.413640
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,12,sig_B,-0.183439,-1.808438
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,13,sig_A,-0.084432,-2.584429
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,13,sig_B,-0.227068,-1.602067
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,14,sig_A,-0.120806,-2.245804
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,14,sig_B,-0.390097,-1.140095
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,15,sig_A,-0.093531,-2.468529
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,15,sig_B,-0.227976,-1.602974
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,16,sig_A,-0.104098,-2.354093
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,16,sig_B,-0.253222,-1.503221
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,17,sig_A,-0.036304,-3.536294
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,17,sig_B,-0.116190,-2.241187
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,18,sig_A,-0.062530,-2.937529
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,18,sig_B,-0.255821,-1.505821
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,19,sig_A,-0.085854,-2.585853
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,19,sig_B,-0.183486,-1.808485
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,20,sig_A,-0.033714,-3.533712
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,20,sig_B,-0.204847,-1.704846
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,21,sig_A,-0.234431,-1.609430
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,21,sig_B,-0.182237,-1.807236
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,22,sig_A,-0.064044,-2.939041
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,22,sig_B,-0.147074,-2.022073
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,23,sig_A,-0.073383,-2.823381
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,23,sig_B,-0.164528,-1.914527
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,24,sig_A,-0.102428,-2.477427
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,24,sig_B,-0.093876,-2.468876
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,25,sig_A,-0.032725,-4.157723
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,25,sig_B,-0.232767,-1.607766
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,26,sig_A,-0.055459,-3.180457
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,26,sig_B,-0.093983,-2.468982
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,27,sig_A,-0.050264,-3.300260
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,27,sig_B,-0.283829,-1.408828
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,28,sig_A,-0.060419,-2.935417
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,28,sig_B,-0.163222,-1.913221
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,29,sig_A,-0.056333,-3.181332
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,29,sig_B,-0.162995,-1.912995
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,30,sig_A,-0.072834,-2.822832
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,30,sig_B,-0.255763,-1.505763
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,31,sig_A,-0.036897,-3.411894
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,31,sig_B,-0.063963,-2.813962
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,32,sig_A,-0.105503,-2.355501
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,32,sig_B,-0.284121,-1.409120
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,33,sig_A,-0.123076,-2.248074
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,33,sig_B,-0.204611,-1.704609
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,34,sig_A,-0.114903,-2.364899
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,34,sig_B,-0.228796,-1.603794
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,35,sig_A,-0.041092,-3.541091
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,35,sig_B,-0.147217,-2.022217
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,36,sig_A,-0.076992,-2.701989
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,36,sig_B,-0.284106,-1.409104
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,37,sig_A,-0.048073,-3.548069
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,37,sig_B,-0.285540,-1.410538
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,38,sig_A,-0.110685,-2.360684
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,38,sig_B,-0.228334,-1.603333
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,39,sig_A,-0.033559,-3.658554
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,39,sig_B,-0.091979,-2.466977
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,40,sig_A,-0.119359,-2.244356
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,40,sig_B,-0.316094,-1.316092
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,41,sig_A,-0.046525,-3.296522
meta-llama/Llama-3.1-8B-Instruct,llama,PROMOTE,ADHD,41,sig_B,-0.183685,-1.808684
