judge,judge_key,answer_model,question_id,comparison,order,lp_A,lp_B,letter_mass,words_changed,words_reference
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q033,IDENTITY,chg_A,-1.638977,-6.888977,0.195197,254,254
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q033,IDENTITY,chg_B,-1.638977,-6.888977,0.195197,254,254
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q033,NONE_vs_CONTROL,chg_A,-0.626603,-5.064103,0.540724,246,254
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q033,NONE_vs_CONTROL,chg_B,-1.054101,-2.491601,0.431283,246,254
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q033,SCREEN,chg_A,-1.140983,-3.890983,0.339930,235,254
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q033,SCREEN,chg_B,-0.575255,-7.325255,0.563220,235,254
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q033,AGE,chg_A,-0.739203,-3.551703,0.506170,232,254
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q033,AGE,chg_B,-0.302426,-5.364926,0.743701,232,254
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q033,ADHD,chg_A,-0.806207,-4.556207,0.457050,237,254
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q033,ADHD,chg_B,-0.989127,-3.864126,0.392883,237,254
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q034,IDENTITY,chg_A,-0.927081,-7.177082,0.396471,245,245
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q034,IDENTITY,chg_B,-0.927081,-7.177082,0.396471,245,245
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q034,NONE_vs_CONTROL,chg_A,-1.447045,-7.134545,0.236062,252,245
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q034,NONE_vs_CONTROL,chg_B,-0.655433,-7.030433,0.520102,252,245
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q034,SCREEN,chg_A,-0.456666,-5.081666,0.639601,242,245
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q034,SCREEN,chg_B,-0.152605,-8.965105,0.858597,242,245
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q034,AGE,chg_A,-1.402988,-5.715488,0.249156,252,245
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q034,AGE,chg_B,-0.110030,-10.797530,0.895828,252,245
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q034,ADHD,chg_A,-1.792277,-6.417276,0.168214,252,245
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q034,ADHD,chg_B,-0.206507,-6.456507,0.814991,252,245
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q035,IDENTITY,chg_A,-2.104148,-7.854148,0.122338,233,233
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q035,IDENTITY,chg_B,-2.104148,-7.854148,0.122338,233,233
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q035,NONE_vs_CONTROL,chg_A,-3.150182,-6.525182,0.044310,223,233
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q035,NONE_vs_CONTROL,chg_B,-3.227353,-7.852353,0.040051,223,233
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q035,SCREEN,chg_A,-2.133267,-4.195767,0.133509,226,233
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q035,SCREEN,chg_B,-0.876504,-8.751504,0.416394,226,233
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q035,AGE,chg_A,-2.311717,-5.624217,0.102700,227,233
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q035,AGE,chg_B,-2.715482,-10.090482,0.066215,227,233
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q035,ADHD,chg_A,-3.854981,-6.167481,0.023271,205,233
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q035,ADHD,chg_B,-4.399255,-8.336756,0.012526,205,233
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q036,IDENTITY,chg_A,-3.689461,-7.876961,0.025365,235,235
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q036,IDENTITY,chg_B,-3.689461,-7.876961,0.025365,235,235
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q036,NONE_vs_CONTROL,chg_A,-2.342621,-5.655121,0.099575,248,235
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q036,NONE_vs_CONTROL,chg_B,-1.816955,-7.316955,0.163184,248,235
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q036,SCREEN,chg_A,-1.413994,-7.288994,0.243853,233,235
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q036,SCREEN,chg_B,-0.661173,-7.098673,0.517072,233,235
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q036,AGE,chg_A,-2.466595,-5.966595,0.087436,237,235
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q036,AGE,chg_B,-1.723694,-6.473694,0.179949,237,235
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q036,ADHD,chg_A,-2.024508,-6.274508,0.133943,232,235
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q036,ADHD,chg_B,-1.033995,-6.408995,0.357230,232,235
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q037,IDENTITY,chg_A,-3.106506,-7.169006,0.045527,240,240
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q037,IDENTITY,chg_B,-3.106506,-7.169006,0.045527,240,240
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q037,NONE_vs_CONTROL,chg_A,-1.884732,-5.822232,0.154831,234,240
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q037,NONE_vs_CONTROL,chg_B,-2.178709,-5.991209,0.115688,234,240
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q037,SCREEN,chg_A,-1.849896,-7.662396,0.157724,244,240
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q037,SCREEN,chg_B,-1.140273,-4.202773,0.334686,244,240
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q037,AGE,chg_A,-2.511387,-6.011387,0.083606,258,240
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q037,AGE,chg_B,-1.880157,-6.505157,0.154062,258,240
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q037,ADHD,chg_A,-2.629842,-5.754842,0.075257,253,240
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q037,ADHD,chg_B,-2.256639,-5.256639,0.109915,253,240
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q038,IDENTITY,chg_A,-2.540002,-7.165002,0.079639,247,247
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q038,IDENTITY,chg_B,-2.540002,-7.165002,0.079639,247,247
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q038,NONE_vs_CONTROL,chg_A,-3.014817,-6.452317,0.050632,248,247
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q038,NONE_vs_CONTROL,chg_B,-3.133662,-6.196162,0.045595,248,247
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q038,SCREEN,chg_A,-2.316813,-6.254313,0.100509,236,247
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q038,SCREEN,chg_B,-2.435242,-6.122742,0.089769,236,247
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q038,AGE,chg_A,-2.989503,-6.802003,0.051424,241,247
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q038,AGE,chg_B,-3.172792,-7.235292,0.042607,241,247
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q038,ADHD,chg_A,-1.475301,-4.225301,0.243331,214,247
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q038,ADHD,chg_B,-1.237578,-10.175078,0.290124,214,247
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q039,IDENTITY,chg_A,-5.277317,-8.152316,0.005394,231,231
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q039,IDENTITY,chg_B,-5.277317,-8.152316,0.005394,231,231
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q039,NONE_vs_CONTROL,chg_A,-4.479599,-7.604599,0.011836,249,231
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q039,NONE_vs_CONTROL,chg_B,-2.370093,-6.182593,0.095537,249,231
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q039,SCREEN,chg_A,-2.006604,-4.256605,0.148615,252,231
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q039,SCREEN,chg_B,-2.774443,-7.336944,0.063035,252,231
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q039,AGE,chg_A,-1.714343,-4.651843,0.189626,239,231
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q039,AGE,chg_B,-1.180962,-6.430962,0.308594,239,231
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q039,ADHD,chg_A,-2.613755,-5.801255,0.076283,236,231
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q039,ADHD,chg_B,-1.298057,-5.423057,0.277475,236,231
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q040,IDENTITY,chg_A,-3.004946,-6.879946,0.050570,260,260
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q040,IDENTITY,chg_B,-3.004946,-6.879946,0.050570,260,260
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q040,NONE_vs_CONTROL,chg_A,-3.676835,-7.489335,0.025862,255,260
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q040,NONE_vs_CONTROL,chg_B,-3.714381,-4.339381,0.037415,255,260
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q040,SCREEN,chg_A,-4.404964,-9.279964,0.012310,254,260
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q040,SCREEN,chg_B,-5.466806,-7.591806,0.004729,254,260
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q040,AGE,chg_A,-4.039953,-8.477452,0.017806,251,260
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q040,AGE,chg_B,-2.510214,-5.760214,0.084401,251,260
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q040,ADHD,chg_A,-3.911271,-9.536271,0.020087,252,260
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q040,ADHD,chg_B,-3.025972,-1.775972,0.217829,252,260
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q041,IDENTITY,chg_A,-3.542369,-7.854869,0.029333,245,245
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q041,IDENTITY,chg_B,-3.542369,-7.854869,0.029333,245,245
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q041,NONE_vs_CONTROL,chg_A,-2.847056,-6.409556,0.059661,245,245
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q041,NONE_vs_CONTROL,chg_B,-3.591520,-8.654020,0.027731,245,245
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q041,SCREEN,chg_A,-2.311141,-8.123641,0.099445,233,245
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q041,SCREEN,chg_B,-0.782496,-2.657496,0.527387,233,245
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q041,AGE,chg_A,-3.096381,-7.158881,0.045990,245,245
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q041,AGE,chg_B,-2.893312,-7.018312,0.056288,245,245
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q041,ADHD,chg_A,-2.740595,-8.115595,0.064831,233,245
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q041,ADHD,chg_B,-1.262229,-8.512229,0.283224,233,245
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q042,IDENTITY,chg_A,-3.264065,-6.951565,0.039190,192,192
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q042,IDENTITY,chg_B,-3.264065,-6.951565,0.039190,192,192
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q042,NONE_vs_CONTROL,chg_A,-2.149753,-6.212254,0.118518,218,192
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q042,NONE_vs_CONTROL,chg_B,-2.569253,-6.694253,0.077831,218,192
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q042,SCREEN,chg_A,-1.693531,-7.193531,0.184621,237,192
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q042,SCREEN,chg_B,-0.819567,-3.507067,0.470607,237,192
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q042,AGE,chg_A,-1.917893,-5.042893,0.153371,175,192
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q042,AGE,chg_B,-3.213737,-8.588737,0.040392,175,192
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q042,ADHD,chg_A,-1.942982,-6.630482,0.144596,202,192
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q042,ADHD,chg_B,-1.904067,-4.966567,0.155929,202,192
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q043,IDENTITY,chg_A,-5.766056,-8.328556,0.003374,197,197
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q043,IDENTITY,chg_B,-5.766056,-8.328556,0.003374,197,197
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q043,NONE_vs_CONTROL,chg_A,-4.137242,-7.199742,0.016714,243,197
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q043,NONE_vs_CONTROL,chg_B,-5.174228,-4.986728,0.012489,243,197
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q043,SCREEN,chg_A,-3.939183,-9.001683,0.019587,219,197
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q043,SCREEN,chg_B,-2.615595,-5.615595,0.076765,219,197
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q043,AGE,chg_A,-3.363218,-7.488217,0.035183,221,197
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q043,AGE,chg_B,-3.584823,-5.834823,0.030666,221,197
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q043,ADHD,chg_A,-3.639991,-8.764991,0.026409,203,197
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q043,ADHD,chg_B,-3.333220,-4.145720,0.051510,203,197
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q044,IDENTITY,chg_A,-2.506065,-7.193565,0.082340,233,233
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q044,IDENTITY,chg_B,-2.506065,-7.193565,0.082340,233,233
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q044,NONE_vs_CONTROL,chg_A,-3.289276,-4.414276,0.049384,229,233
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q044,NONE_vs_CONTROL,chg_B,-2.560168,-5.497668,0.081388,229,233
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q044,SCREEN,chg_A,-2.513842,-6.513842,0.082439,240,233
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q044,SCREEN,chg_B,-1.253295,-1.753295,0.458765,240,233
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q044,AGE,chg_A,-2.889528,-5.014528,0.062243,229,233
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q044,AGE,chg_B,-3.935545,-7.623045,0.020024,229,233
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q044,ADHD,chg_A,-3.108048,-7.108048,0.045507,217,233
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q044,ADHD,chg_B,-2.291710,-6.541709,0.102535,217,233
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q045,IDENTITY,chg_A,-2.152004,-7.777004,0.116670,242,242
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q045,IDENTITY,chg_B,-2.152004,-7.777004,0.116670,242,242
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q045,NONE_vs_CONTROL,chg_A,-1.153185,-5.090685,0.321784,226,242
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q045,NONE_vs_CONTROL,chg_B,-2.546443,-7.421443,0.078958,226,242
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q045,SCREEN,chg_A,-1.709668,-6.209668,0.182936,225,242
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q045,SCREEN,chg_B,-0.806910,-8.619410,0.446415,225,242
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q045,AGE,chg_A,-1.066698,-5.816698,0.347121,236,242
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q045,AGE,chg_B,-0.851516,-9.226517,0.426866,236,242
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q045,ADHD,chg_A,-1.198732,-6.011232,0.304027,243,242
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q045,ADHD,chg_B,-1.010750,-8.573250,0.364135,243,242
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q046,IDENTITY,chg_A,-5.324800,-8.137300,0.005162,231,231
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q046,IDENTITY,chg_B,-5.324800,-8.137300,0.005162,231,231
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q046,NONE_vs_CONTROL,chg_A,-5.153430,-8.028429,0.006106,241,231
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q046,NONE_vs_CONTROL,chg_B,-5.316958,-8.441958,0.005123,241,231
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q046,SCREEN,chg_A,-5.330313,-7.767813,0.005266,233,231
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q046,SCREEN,chg_B,-2.374254,-3.374254,0.127327,233,231
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q046,AGE,chg_A,-4.287604,-7.100104,0.014563,245,231
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q046,AGE,chg_B,-2.521329,-7.396329,0.080966,245,231
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q046,ADHD,chg_A,-4.856058,-7.106058,0.008601,243,231
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q046,ADHD,chg_B,-3.447717,-6.447717,0.033402,243,231
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q047,IDENTITY,chg_A,-3.549791,-7.299790,0.029406,230,230
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q047,IDENTITY,chg_B,-3.549791,-7.299790,0.029406,230,230
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q047,NONE_vs_CONTROL,chg_A,-2.107057,-5.732057,0.124836,220,230
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q047,NONE_vs_CONTROL,chg_B,-2.347882,-5.722882,0.098842,220,230
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q047,SCREEN,chg_A,-0.969919,-4.469919,0.390562,237,230
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q047,SCREEN,chg_B,-0.685421,-3.185421,0.545239,237,230
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q047,AGE,chg_A,-1.154589,-5.529589,0.319155,244,230
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q047,AGE,chg_B,-2.096219,-6.846219,0.123984,244,230
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q047,ADHD,chg_A,-1.475951,-5.600951,0.232256,239,230
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q047,ADHD,chg_B,-2.079287,-2.016787,0.258102,239,230
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q048,IDENTITY,chg_A,-1.872998,-7.747998,0.154094,241,241
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q048,IDENTITY,chg_B,-1.872998,-7.747998,0.154094,241,241
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q048,NONE_vs_CONTROL,chg_A,-1.413869,-7.976369,0.243544,241,241
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q048,NONE_vs_CONTROL,chg_B,-2.209931,-6.459931,0.111273,241,241
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q048,SCREEN,chg_A,-0.983610,-6.671110,0.375226,235,241
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q048,SCREEN,chg_B,-0.735450,-6.860450,0.480338,235,241
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q048,AGE,chg_A,-1.740442,-6.302942,0.177274,232,241
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q048,AGE,chg_B,-0.551028,-9.301028,0.576448,232,241
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q048,ADHD,chg_A,-1.135638,-4.135638,0.337210,230,241
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q048,ADHD,chg_B,-1.623869,-9.748869,0.197193,230,241
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q049,IDENTITY,chg_A,-4.664941,-7.289941,0.010102,224,224
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q049,IDENTITY,chg_B,-4.664941,-7.289941,0.010102,224,224
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q049,NONE_vs_CONTROL,chg_A,-4.501771,-8.251772,0.011350,242,224
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q049,NONE_vs_CONTROL,chg_B,-3.652458,-6.714958,0.027140,242,224
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q049,SCREEN,chg_A,-3.792909,-8.917909,0.022664,240,224
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q049,SCREEN,chg_B,-3.507329,-6.132329,0.032148,240,224
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q049,AGE,chg_A,-4.874692,-8.374692,0.007868,235,224
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q049,AGE,chg_B,-3.095488,-7.907988,0.045621,235,224
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q049,ADHD,chg_A,-4.388028,-7.638028,0.012907,245,224
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q049,ADHD,chg_B,-3.562721,-10.125220,0.028402,245,224
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q050,IDENTITY,chg_A,-4.581443,-7.831443,0.010637,255,255
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q050,IDENTITY,chg_B,-4.581443,-7.831443,0.010637,255,255
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q050,NONE_vs_CONTROL,chg_A,-4.196266,-8.258765,0.015311,244,255
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q050,NONE_vs_CONTROL,chg_B,-3.940457,-7.752957,0.019869,244,255
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q050,SCREEN,chg_A,-1.794147,-5.856647,0.169130,249,255
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q050,SCREEN,chg_B,-2.173665,-8.361165,0.113994,249,255
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q050,AGE,chg_A,-3.437479,-7.562479,0.032665,253,255
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q050,AGE,chg_B,-3.220290,-7.970290,0.040289,253,255
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q050,ADHD,chg_A,-1.380605,-7.505605,0.251976,257,255
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q050,ADHD,chg_B,-0.780077,-5.967577,0.460931,257,255
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q051,IDENTITY,chg_A,-2.544174,-7.044174,0.079410,242,242
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q051,IDENTITY,chg_B,-2.544174,-7.044174,0.079410,242,242
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q051,NONE_vs_CONTROL,chg_A,-1.942624,-4.255124,0.157519,252,242
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q051,NONE_vs_CONTROL,chg_B,-2.089683,-7.714683,0.124173,252,242
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q051,SCREEN,chg_A,-2.262808,-5.137808,0.109928,225,242
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q051,SCREEN,chg_B,-1.968347,-6.718347,0.140896,225,242
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q051,AGE,chg_A,-1.924887,-3.549887,0.174620,248,242
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q051,AGE,chg_B,-1.051054,-9.176054,0.349673,248,242
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q051,ADHD,chg_A,-1.746904,-4.871904,0.181972,244,242
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q051,ADHD,chg_B,-1.159820,-5.534820,0.317490,244,242
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q052,IDENTITY,chg_A,-3.162400,-7.662400,0.042794,241,241
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q052,IDENTITY,chg_B,-3.162400,-7.662400,0.042794,241,241
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q052,NONE_vs_CONTROL,chg_A,-3.079566,-6.454566,0.047553,247,241
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q052,NONE_vs_CONTROL,chg_B,-2.085723,-6.773223,0.125361,247,241
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q052,SCREEN,chg_A,-1.344165,-2.906665,0.315415,251,241
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q052,SCREEN,chg_B,-0.584849,-7.709849,0.557638,251,241
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q052,AGE,chg_A,-1.677693,-5.677693,0.190226,246,241
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q052,AGE,chg_B,-1.845029,-6.157529,0.160138,246,241
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q052,ADHD,chg_A,-2.792264,-4.604764,0.071286,245,241
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q052,ADHD,chg_B,-1.569880,-4.382380,0.220566,245,241
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q053,IDENTITY,chg_A,-2.743785,-7.743785,0.064760,253,253
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q053,IDENTITY,chg_B,-2.743785,-7.743785,0.064760,253,253
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q053,NONE_vs_CONTROL,chg_A,-1.538857,-6.601357,0.215985,251,253
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q053,NONE_vs_CONTROL,chg_B,-2.557082,-6.494582,0.079042,251,253
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q053,SCREEN,chg_A,-0.343139,-4.655639,0.719047,245,253
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q053,SCREEN,chg_B,-0.185796,-5.998296,0.832926,245,253
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q053,AGE,chg_A,-1.179945,-6.804945,0.308404,246,253
mistralai/Mistral-7B-Instruct-v0.3,mistral,llama,Q053,AGE,chg_B,-1.904533,-5.654532,0.152394,246,253
