model,model_key,prompt_id,signal,profile,trait,logprob
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,90,ignorant,-12.661777
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,90,trustworthy,-9.161777
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,90,suspicious,-10.474277
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,91,intelligent,-8.247891
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,91,stupid,-13.622891
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,91,hardworking,-3.931812
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,91,lazy,-9.622891
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,91,polite,-7.622891
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,91,rude,-11.404141
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,91,calm,-7.122891
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,91,aggressive,-9.904141
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,91,educated,-10.872891
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,91,ignorant,-13.091641
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,91,trustworthy,-9.185391
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,91,suspicious,-12.372891
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,92,intelligent,-8.867168
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,92,stupid,-13.210918
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,92,hardworking,-4.284803
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,92,lazy,-9.304668
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,92,polite,-8.054668
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,92,rude,-10.898418
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,92,calm,-8.242168
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,92,aggressive,-9.492168
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,92,educated,-12.304668
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,92,ignorant,-12.617168
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,92,trustworthy,-10.273418
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,92,suspicious,-10.898418
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,93,intelligent,-7.912533
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,93,stupid,-12.943783
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,93,hardworking,-4.225618
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,93,lazy,-9.193783
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,93,polite,-8.412533
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,93,rude,-11.600033
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,93,calm,-7.850033
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,93,aggressive,-9.631283
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,93,educated,-11.412533
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,93,ignorant,-12.381283
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,93,trustworthy,-9.693783
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,93,suspicious,-10.162533
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,94,intelligent,-8.145800
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,94,stupid,-13.020800
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,94,hardworking,-3.935690
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,94,lazy,-9.083300
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,94,polite,-7.958300
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,94,rude,-10.583300
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,94,calm,-7.145800
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,94,aggressive,-9.145800
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,94,educated,-11.770800
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,94,ignorant,-12.364550
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,94,trustworthy,-9.145800
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,94,suspicious,-10.677050
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,95,intelligent,-8.144111
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,95,stupid,-13.706611
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,95,hardworking,-4.186305
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,95,lazy,-9.581611
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,95,polite,-8.456611
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,95,rude,-12.081611
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,95,calm,-7.894111
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,95,aggressive,-9.831611
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,95,educated,-11.362861
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,95,ignorant,-12.925361
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,95,trustworthy,-9.800361
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,95,suspicious,-10.956611
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,96,intelligent,-7.735079
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,96,stupid,-12.703830
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,96,hardworking,-3.987832
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,96,lazy,-8.672580
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,96,polite,-7.547579
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,96,rude,-10.766330
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,96,calm,-7.047579
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,96,aggressive,-9.735080
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,96,educated,-11.578830
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,96,ignorant,-13.047580
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,96,trustworthy,-8.672580
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,96,suspicious,-11.297580
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,97,intelligent,-7.780770
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,97,stupid,-13.593270
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,97,hardworking,-3.855022
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,97,lazy,-9.030770
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,97,polite,-8.093270
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,97,rude,-11.624520
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,97,calm,-7.030770
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,97,aggressive,-9.812020
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,97,educated,-11.124520
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,97,ignorant,-13.124520
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,97,trustworthy,-9.249520
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,97,suspicious,-11.468270
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,98,intelligent,-7.345708
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,98,stupid,-12.283208
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,98,hardworking,-3.701383
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,98,lazy,-8.470708
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,98,polite,-7.283208
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,98,rude,-10.533208
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,98,calm,-7.283208
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,98,aggressive,-8.970708
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,98,educated,-11.126958
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,98,ignorant,-12.283208
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,98,trustworthy,-9.158208
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,98,suspicious,-10.439458
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,99,intelligent,-7.527711
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,99,stupid,-12.652711
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,99,hardworking,-4.077595
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,99,lazy,-8.840211
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,99,polite,-8.590211
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,99,rude,-10.715211
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,99,calm,-8.027711
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,99,aggressive,-10.215211
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,99,educated,-11.621461
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,99,ignorant,-12.715211
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,99,trustworthy,-8.965211
Qwen/Qwen2.5-7B-Instruct,qwen,P1,ADHD,99,suspicious,-10.465211
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,0,intelligent,-8.261804
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,0,stupid,-16.007896
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,0,hardworking,-4.802712
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,0,lazy,-12.277429
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,0,polite,-12.636804
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,0,rude,-12.277429
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,0,calm,-11.199304
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,0,aggressive,-12.011804
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,0,educated,-10.324304
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,0,ignorant,-12.074304
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,0,trustworthy,-10.886804
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,0,suspicious,-10.449304
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,1,intelligent,-7.443178
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,1,stupid,-15.810366
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,1,hardworking,-3.715005
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,1,lazy,-10.693178
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,1,polite,-12.068178
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,1,rude,-10.974428
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,1,calm,-9.849428
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,1,aggressive,-11.099428
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,1,educated,-10.693178
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,1,ignorant,-12.583803
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,1,trustworthy,-9.818178
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,1,suspicious,-10.536928
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,2,intelligent,-8.373163
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,2,stupid,-16.201288
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,2,hardworking,-4.711413
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,2,lazy,-12.795038
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,2,polite,-14.122919
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,2,rude,-13.548944
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,2,calm,-11.654413
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,2,aggressive,-12.029413
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,2,educated,-11.498163
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,2,ignorant,-13.181757
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,2,trustworthy,-12.974726
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,2,suspicious,-11.295038
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,3,intelligent,-8.149652
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,3,stupid,-15.062983
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,3,hardworking,-4.642909
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,3,lazy,-11.915277
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,3,polite,-12.696527
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,3,rude,-12.196527
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,3,calm,-10.462152
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,3,aggressive,-11.134027
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,3,educated,-10.743402
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,3,ignorant,-12.274652
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,3,trustworthy,-11.774652
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,3,suspicious,-11.165277
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,4,intelligent,-6.630400
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,4,stupid,-15.208525
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,4,hardworking,-3.686410
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,4,lazy,-9.661650
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,4,polite,-10.911650
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,4,rude,-10.692900
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,4,calm,-8.942900
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,4,aggressive,-10.474150
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,4,educated,-10.005400
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,4,ignorant,-12.349150
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,4,trustworthy,-9.911650
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,4,suspicious,-9.880400
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,5,intelligent,-7.928114
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,5,stupid,-16.105848
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,5,hardworking,-4.424179
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,5,lazy,-11.146864
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,5,polite,-12.474989
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,5,rude,-12.553114
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,5,calm,-11.521864
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,5,aggressive,-11.584364
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,5,educated,-10.021864
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,5,ignorant,-12.224989
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,5,trustworthy,-10.584364
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,5,suspicious,-10.271864
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,6,intelligent,-9.783510
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,6,stupid,-16.525698
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,6,hardworking,-5.891619
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,6,lazy,-13.392885
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,6,polite,-13.517885
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,6,rude,-13.674135
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,6,calm,-12.283510
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,6,aggressive,-11.408510
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,6,educated,-11.689760
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,6,ignorant,-13.830385
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,6,trustworthy,-12.814760
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,6,suspicious,-12.471010
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,7,intelligent,-7.427211
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,7,stupid,-15.145961
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,7,hardworking,-4.427176
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,7,lazy,-11.145961
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,7,polite,-12.364711
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,7,rude,-11.458461
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,7,calm,-9.395961
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,7,aggressive,-10.583461
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,7,educated,-9.520961
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,7,ignorant,-12.145961
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,7,trustworthy,-10.208461
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,7,suspicious,-9.739711
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,8,intelligent,-7.538263
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,8,stupid,-16.186701
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,8,hardworking,-4.323717
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,8,lazy,-11.663263
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,8,polite,-12.335138
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,8,rude,-12.225763
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,8,calm,-10.725763
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,8,aggressive,-10.975763
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,8,educated,-10.475763
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,8,ignorant,-12.444513
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,8,trustworthy,-10.632013
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,8,suspicious,-11.319513
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,9,intelligent,-8.210926
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,9,stupid,-16.191395
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,9,hardworking,-4.481793
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,9,lazy,-12.289051
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,9,polite,-12.820301
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,9,rude,-12.398426
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,9,calm,-11.382801
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,9,aggressive,-11.835926
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,9,educated,-10.773426
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,9,ignorant,-12.945301
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,9,trustworthy,-10.554676
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,9,suspicious,-11.335926
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,10,intelligent,-8.942114
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,10,stupid,-17.574926
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,10,hardworking,-5.034194
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,10,lazy,-13.332739
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,10,polite,-13.332739
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,10,rude,-12.832739
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,10,calm,-12.160864
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,10,aggressive,-11.442114
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,10,educated,-11.348364
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,10,ignorant,-13.988989
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,10,trustworthy,-12.254614
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,10,suspicious,-12.004614
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,11,intelligent,-8.073891
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,11,stupid,-16.586586
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,11,hardworking,-4.989983
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,11,lazy,-11.698891
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,11,polite,-13.948891
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,11,rude,-12.730141
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,11,calm,-11.261391
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,11,aggressive,-12.542641
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,11,educated,-10.917641
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,11,ignorant,-12.886391
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,11,trustworthy,-12.292641
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,11,suspicious,-10.761391
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,12,intelligent,-8.061182
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,12,stupid,-15.545557
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,12,hardworking,-4.424740
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,12,lazy,-12.045557
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,12,polite,-13.537745
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,12,rude,-12.217432
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,12,calm,-11.373682
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,12,aggressive,-12.592432
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,12,educated,-11.623682
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,12,ignorant,-13.193995
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,12,trustworthy,-10.826807
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,12,suspicious,-10.467432
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,13,intelligent,-6.937613
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,13,stupid,-16.046988
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,13,hardworking,-3.865863
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,13,lazy,-11.703238
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,13,polite,-12.312613
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,13,rude,-12.062613
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,13,calm,-10.343863
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,13,aggressive,-11.437613
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,13,educated,-9.875113
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,13,ignorant,-12.203238
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,13,trustworthy,-8.656363
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,13,suspicious,-10.921988
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,14,intelligent,-8.316053
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,14,stupid,-14.765272
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,14,hardworking,-4.398902
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,14,lazy,-10.066053
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,14,polite,-10.691053
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,14,rude,-10.909803
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,14,calm,-9.878553
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,14,aggressive,-10.378553
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,14,educated,-10.784803
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,14,ignorant,-11.847303
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,14,trustworthy,-10.097303
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,14,suspicious,-8.847303
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,15,intelligent,-9.442153
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,15,stupid,-15.758559
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,15,hardworking,-5.487611
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,15,lazy,-12.598403
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,15,polite,-13.098403
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,15,rude,-12.910903
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,15,calm,-11.567153
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,15,aggressive,-12.223403
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,15,educated,-11.567153
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,15,ignorant,-12.957778
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,15,trustworthy,-12.410903
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,15,suspicious,-11.629653
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,16,intelligent,-7.475551
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,16,stupid,-16.186489
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,16,hardworking,-4.196619
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,16,lazy,-12.006801
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,16,polite,-12.522426
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,16,rude,-12.084926
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,16,calm,-10.944301
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,16,aggressive,-12.022426
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,16,educated,-10.444301
Qwen/Qwen2.5-7B-Instruct,qwen,P2,NONE,16,ignorant,-12.631801
