model,model_key,cell,wrapper,signal,task_id,family,correct,answer_key,raw_output
Qwen/Qwen2.5-7B-Instruct,qwen,W3_S08,W3,S08,T169,logic,1,Bailey,Bailey
Qwen/Qwen2.5-7B-Instruct,qwen,W3_S08,W3,S08,T170,logic,1,Bailey,Bailey
Qwen/Qwen2.5-7B-Instruct,qwen,W3_S08,W3,S08,T171,rate,1,2,2
Qwen/Qwen2.5-7B-Instruct,qwen,W3_S08,W3,S08,T172,rate,1,10,10
Qwen/Qwen2.5-7B-Instruct,qwen,W3_S08,W3,S08,T173,rate,1,4,4
Qwen/Qwen2.5-7B-Instruct,qwen,W3_S08,W3,S08,T174,rate,0,3.33333,3.33
Qwen/Qwen2.5-7B-Instruct,qwen,W3_S08,W3,S08,T175,rate,1,180,180
Qwen/Qwen2.5-7B-Instruct,qwen,W3_S08,W3,S08,T176,rate,1,1.2,1.2
Qwen/Qwen2.5-7B-Instruct,qwen,W3_S08,W3,S08,T177,rate,1,30,30
Qwen/Qwen2.5-7B-Instruct,qwen,W3_S08,W3,S08,T178,rate,1,90,90
Qwen/Qwen2.5-7B-Instruct,qwen,W3_S08,W3,S08,T179,rate,1,3,3
Qwen/Qwen2.5-7B-Instruct,qwen,W3_S08,W3,S08,T180,rate,1,4,4
Qwen/Qwen2.5-7B-Instruct,qwen,W3_S08,W3,S08,T181,rate,1,3.2,3.2
Qwen/Qwen2.5-7B-Instruct,qwen,W3_S08,W3,S08,T182,rate,1,40,40
Qwen/Qwen2.5-7B-Instruct,qwen,W3_S08,W3,S08,T183,rate,0,3.33333,3.33
Qwen/Qwen2.5-7B-Instruct,qwen,W3_S08,W3,S08,T184,rate,1,150,150
Qwen/Qwen2.5-7B-Instruct,qwen,W3_S08,W3,S08,T185,rate,1,90,90
Qwen/Qwen2.5-7B-Instruct,qwen,W3_S08,W3,S08,T186,rate,1,45,45
Qwen/Qwen2.5-7B-Instruct,qwen,W3_S08,W3,S08,T187,rate,1,5,5
Qwen/Qwen2.5-7B-Instruct,qwen,W3_S08,W3,S08,T188,rate,1,60,60
Qwen/Qwen2.5-7B-Instruct,qwen,W3_S08,W3,S08,T189,rate,0,3.33333,3.33
Qwen/Qwen2.5-7B-Instruct,qwen,W3_S08,W3,S08,T190,rate,1,270,270
Qwen/Qwen2.5-7B-Instruct,qwen,W3_S08,W3,S08,T191,rate,0,5.33333,5.33
Qwen/Qwen2.5-7B-Instruct,qwen,W3_S08,W3,S08,T192,rate,1,45,45
Qwen/Qwen2.5-7B-Instruct,qwen,W3_S08,W3,S08,T193,rate,0,2.66667,2.67
Qwen/Qwen2.5-7B-Instruct,qwen,W3_S08,W3,S08,T194,rate,0,5.33333,5.33
Qwen/Qwen2.5-7B-Instruct,qwen,W3_S08,W3,S08,T195,rate,1,30,30
Qwen/Qwen2.5-7B-Instruct,qwen,W3_S08,W3,S08,T196,rate,1,4.5,4.5
Qwen/Qwen2.5-7B-Instruct,qwen,W3_S08,W3,S08,T197,rate,1,30,30
Qwen/Qwen2.5-7B-Instruct,qwen,W3_S08,W3,S08,T198,rate,1,60,60
Qwen/Qwen2.5-7B-Instruct,qwen,W3_S08,W3,S08,T199,rate,1,270,270
Qwen/Qwen2.5-7B-Instruct,qwen,W3_S08,W3,S08,T200,rate,1,40,40
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T001,percentage,0,3480,3420
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T002,percentage,1,312.5,312.5
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T003,percentage,1,288,288
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T004,percentage,0,1044,1053
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T005,percentage,1,500,500
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T006,percentage,1,26.4,26.4
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T007,percentage,0,697,687
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T008,percentage,1,540,540
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T009,percentage,1,127.5,127.5
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T010,percentage,1,150,150
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T011,percentage,1,1408,1408
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T012,percentage,1,119,119
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T013,percentage,1,528,528
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T014,percentage,1,30,30
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T015,percentage,0,552.5,557.5
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T016,percentage,1,672,672
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T017,percentage,1,2560,2560
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T018,percentage,1,422.4,422.4
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T019,percentage,1,192,192
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T020,percentage,1,30,30
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T021,percentage,1,108,108
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T022,percentage,0,196.8,192
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T023,percentage,1,225,225
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T024,percentage,1,90,90
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T025,percentage,1,500,500
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T026,percentage,1,352,352
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T027,percentage,1,960,960
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T028,percentage,1,324,324
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T029,percentage,1,420,420
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T030,percentage,0,849.6,846
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T031,percentage,1,476,476
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T032,percentage,1,1100,1100
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T033,percentage,1,1560,1560
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T034,percentage,1,196,196
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T035,percentage,1,156,156
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T036,word_problem,0,4374,486
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T037,word_problem,1,3500,3500
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T038,word_problem,0,3360,840
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T039,word_problem,0,4200,735
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T040,word_problem,0,1728,576
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T041,word_problem,0,3600,900
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T042,word_problem,1,12600,12600
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T043,word_problem,0,3630,385
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T044,word_problem,0,8064,3648
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T045,word_problem,0,12600,18900
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T046,word_problem,0,7840,1960
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T047,word_problem,0,6720,1680
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T048,word_problem,1,6000,6000
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T049,word_problem,0,6480,720
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T050,word_problem,0,4375,875
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T051,word_problem,0,2700,900
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T052,word_problem,0,1680,840
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T053,word_problem,0,6930,7140
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T054,word_problem,0,4752,4356
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T055,word_problem,0,6480,540
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T056,word_problem,0,2916,3402
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T057,word_problem,0,3456,936
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T058,word_problem,0,4800,1280
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T059,word_problem,1,4200,4200
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T060,word_problem,0,5250,850
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T061,word_problem,0,4410,1190
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T062,word_problem,0,4752,4356
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T063,word_problem,0,6000,600
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T064,word_problem,0,5000,500
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T065,word_problem,0,10080,840
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T066,conversion,1,2160,2160
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T067,conversion,0,1152,384
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T068,conversion,1,630,630
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T069,conversion,0,48000,4800
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T070,conversion,1,900,900
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T071,conversion,1,720,720
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T072,conversion,1,125000,125000
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T073,conversion,1,1440,1440
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T074,conversion,0,864,288
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T075,conversion,1,12000,12000
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T076,conversion,1,24000,24000
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T077,conversion,1,125000,125000
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T078,conversion,1,3000,3000
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T079,conversion,1,720,720
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T080,conversion,1,3000,3000
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T081,conversion,0,60000,6000
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T082,conversion,0,36000,3600
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T083,conversion,1,15000,15000
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T084,conversion,1,12000,12000
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T085,conversion,1,105,105
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T086,conversion,1,360,360
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T087,conversion,1,7000,7000
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T088,conversion,1,72,72
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T089,conversion,1,48000,48000
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T090,conversion,1,720,720
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T091,date,1,25 April 2026,25 April 2026
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T092,date,0,10 June 2026,30 June 2026
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T093,date,1,27 April 2026,27 April 2026
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T094,date,0,26 November 2026,25 November 2026
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T095,date,0,08 October 2026,30 October 2026
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T096,date,0,11 November 2026,10 November 2026
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T097,date,0,16 March 2026,23 March 2026
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T098,date,0,01 June 2026,30 May 2026
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T099,date,0,16 October 2026,30 October 2026
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T100,date,0,12 June 2026,01 June 2026
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T101,date,1,24 June 2026,24 June 2026
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T102,date,1,25 July 2026,25 July 2026
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T103,date,0,14 November 2026,15 November 2026
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T104,date,0,06 February 2027,10 February 2027
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T105,date,0,08 May 2026,30 May 2026
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T106,date,1,30 October 2026,30 October 2026
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T107,date,0,05 June 2026,30 May 2026
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T108,date,0,08 October 2026,17 October 2026
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T109,date,0,10 August 2026,19 August 2026
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T110,date,0,17 December 2026,24 December 2026
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T111,date,0,13 January 2027,30 December 2026
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T112,date,0,07 October 2026,30 October 2026
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T113,date,0,26 August 2026,30 August 2026
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T114,date,0,26 January 2026,25 January 2026
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T115,date,0,18 September 2026,17 October 2026
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T116,table,1,North,North
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T117,table,1,1669,1669
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T118,table,1,West,West
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T119,table,1,North,North
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T120,table,1,West,West
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T121,table,1,503,503
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T122,table,1,Central,Central
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T123,table,1,South,South
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T124,table,1,1914,1914
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T125,table,0,499,316
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T126,table,1,1865,1865
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T127,table,1,Central,Central
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T128,table,1,2623,2623
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T129,table,1,617,617
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T130,table,1,West,West
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T131,table,0,529,429
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T132,table,1,2156,2156
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T133,table,1,East,East
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T134,table,0,504,404
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T135,table,0,South,East
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T136,table,0,637,235
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T137,table,0,479,483
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T138,table,0,1792,1790
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T139,table,1,492,492
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T140,table,0,760,457
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T141,table,1,473,473
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T142,table,0,Central,North
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T143,table,1,South,South: 265
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T144,table,0,294,304
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T145,table,1,160,160
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T146,logic,1,Devon,Devon
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T147,logic,0,Alex,Gray
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T148,logic,1,Gray,Gray
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T149,logic,1,Frankie,Frankie
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T150,logic,1,Casey,Casey
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T151,logic,0,Devon,Alex
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T152,logic,1,Gray,Gray
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T153,logic,0,Casey,Ellis
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T154,logic,1,Gray,Gray
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T155,logic,1,Alex,Alex
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T156,logic,1,Bailey,Bailey
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T157,logic,1,Bailey,Bailey
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T158,logic,1,Devon,Devon
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T159,logic,1,Alex,Alex
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T160,logic,1,Bailey,Bailey
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T161,logic,0,Devon,Casey
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T162,logic,1,Alex,Alex
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T163,logic,0,Frankie,Alex
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T164,logic,1,Bailey,Bailey
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T165,logic,0,Bailey,Frankie
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T166,logic,1,Gray,Gray
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T167,logic,1,Alex,Alex
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T168,logic,1,Casey,Casey
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T169,logic,1,Bailey,Bailey
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T170,logic,1,Bailey,Bailey
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T171,rate,1,2,2
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T172,rate,1,10,10
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T173,rate,1,4,4
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T174,rate,0,3.33333,3.33
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T175,rate,1,180,180
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T176,rate,1,1.2,1.2
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T177,rate,1,30,30
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T178,rate,1,90,90
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T179,rate,1,3,3
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T180,rate,1,4,4
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T181,rate,1,3.2,3.2
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T182,rate,1,40,40
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T183,rate,0,3.33333,3.33
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T184,rate,1,150,150
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T185,rate,1,90,90
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T186,rate,1,45,45
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T187,rate,1,5,5
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T188,rate,1,60,60
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T189,rate,0,3.33333,3.33
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T190,rate,1,270,270
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T191,rate,0,5.33333,5.33
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T192,rate,1,45,45
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T193,rate,0,2.66667,2.67
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T194,rate,0,5.33333,5.33
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T195,rate,1,30,30
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T196,rate,1,4.5,4.5
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T197,rate,1,30,30
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T198,rate,1,60,60
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T199,rate,1,270,270
Qwen/Qwen2.5-7B-Instruct,qwen,W4_NONE,W4,NONE,T200,rate,1,40,40
Qwen/Qwen2.5-7B-Instruct,qwen,W4_S01,W4,S01,T001,percentage,0,3480,3360
Qwen/Qwen2.5-7B-Instruct,qwen,W4_S01,W4,S01,T002,percentage,1,312.5,312.5
Qwen/Qwen2.5-7B-Instruct,qwen,W4_S01,W4,S01,T003,percentage,1,288,288
Qwen/Qwen2.5-7B-Instruct,qwen,W4_S01,W4,S01,T004,percentage,1,1044,1044
Qwen/Qwen2.5-7B-Instruct,qwen,W4_S01,W4,S01,T005,percentage,1,500,500
Qwen/Qwen2.5-7B-Instruct,qwen,W4_S01,W4,S01,T006,percentage,1,26.4,26.4
Qwen/Qwen2.5-7B-Instruct,qwen,W4_S01,W4,S01,T007,percentage,0,697,687
Qwen/Qwen2.5-7B-Instruct,qwen,W4_S01,W4,S01,T008,percentage,1,540,540
Qwen/Qwen2.5-7B-Instruct,qwen,W4_S01,W4,S01,T009,percentage,1,127.5,127.5
Qwen/Qwen2.5-7B-Instruct,qwen,W4_S01,W4,S01,T010,percentage,1,150,150
Qwen/Qwen2.5-7B-Instruct,qwen,W4_S01,W4,S01,T011,percentage,1,1408,1408
Qwen/Qwen2.5-7B-Instruct,qwen,W4_S01,W4,S01,T012,percentage,1,119,119
Qwen/Qwen2.5-7B-Instruct,qwen,W4_S01,W4,S01,T013,percentage,1,528,528
Qwen/Qwen2.5-7B-Instruct,qwen,W4_S01,W4,S01,T014,percentage,1,30,30
Qwen/Qwen2.5-7B-Instruct,qwen,W4_S01,W4,S01,T015,percentage,0,552.5,557.5
Qwen/Qwen2.5-7B-Instruct,qwen,W4_S01,W4,S01,T016,percentage,1,672,672
Qwen/Qwen2.5-7B-Instruct,qwen,W4_S01,W4,S01,T017,percentage,1,2560,2560
Qwen/Qwen2.5-7B-Instruct,qwen,W4_S01,W4,S01,T018,percentage,0,422.4,427.2
Qwen/Qwen2.5-7B-Instruct,qwen,W4_S01,W4,S01,T019,percentage,1,192,192
Qwen/Qwen2.5-7B-Instruct,qwen,W4_S01,W4,S01,T020,percentage,1,30,30
Qwen/Qwen2.5-7B-Instruct,qwen,W4_S01,W4,S01,T021,percentage,1,108,108
Qwen/Qwen2.5-7B-Instruct,qwen,W4_S01,W4,S01,T022,percentage,0,196.8,194.4
Qwen/Qwen2.5-7B-Instruct,qwen,W4_S01,W4,S01,T023,percentage,1,225,225
Qwen/Qwen2.5-7B-Instruct,qwen,W4_S01,W4,S01,T024,percentage,1,90,90
Qwen/Qwen2.5-7B-Instruct,qwen,W4_S01,W4,S01,T025,percentage,1,500,500
Qwen/Qwen2.5-7B-Instruct,qwen,W4_S01,W4,S01,T026,percentage,1,352,352
Qwen/Qwen2.5-7B-Instruct,qwen,W4_S01,W4,S01,T027,percentage,1,960,960
Qwen/Qwen2.5-7B-Instruct,qwen,W4_S01,W4,S01,T028,percentage,1,324,324
Qwen/Qwen2.5-7B-Instruct,qwen,W4_S01,W4,S01,T029,percentage,1,420,420
Qwen/Qwen2.5-7B-Instruct,qwen,W4_S01,W4,S01,T030,percentage,0,849.6,859.6
