model,model_key,prompt_id,signal,profile,trait,logprob
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,37,intelligent,-9.272926
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,37,stupid,-15.155739
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,37,hardworking,-5.890041
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,37,lazy,-13.741676
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,37,polite,-10.991676
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,37,rude,-12.522926
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,37,calm,-10.522926
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,37,aggressive,-12.335426
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,37,educated,-8.897926
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,37,ignorant,-12.241676
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,37,trustworthy,-10.679176
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,37,suspicious,-12.460426
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,38,intelligent,-8.991793
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,38,stupid,-14.694918
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,38,hardworking,-5.684998
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,38,lazy,-14.210543
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,38,polite,-11.773043
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,38,rude,-13.319918
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,38,calm,-9.804293
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,38,aggressive,-10.335543
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,38,educated,-9.116793
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,38,ignorant,-13.460543
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,38,trustworthy,-11.023043
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,38,suspicious,-12.835543
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,39,intelligent,-9.086121
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,39,stupid,-14.539246
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,39,hardworking,-6.427683
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,39,lazy,-14.367371
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,39,polite,-12.086121
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,39,rude,-13.429871
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,39,calm,-10.773621
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,39,aggressive,-10.711121
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,39,educated,-9.336121
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,39,ignorant,-12.617371
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,39,trustworthy,-11.054871
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,39,suspicious,-12.523621
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,40,intelligent,-8.786868
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,40,stupid,-14.255618
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,40,hardworking,-5.536018
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,40,lazy,-13.130618
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,40,polite,-11.161868
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,40,rude,-12.599368
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,40,calm,-10.818118
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,40,aggressive,-11.911868
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,40,educated,-8.911868
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,40,ignorant,-11.755618
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,40,trustworthy,-10.693118
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,40,suspicious,-12.161868
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,41,intelligent,-7.519532
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,41,stupid,-14.347656
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,41,hardworking,-5.534305
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,41,lazy,-14.519531
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,41,polite,-11.550781
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,41,rude,-12.925781
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,41,calm,-10.582031
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,41,aggressive,-10.769531
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,41,educated,-8.144531
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,41,ignorant,-12.597656
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,41,trustworthy,-10.582031
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,41,suspicious,-12.207031
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,42,intelligent,-8.758515
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,42,stupid,-14.742890
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,42,hardworking,-5.131557
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,42,lazy,-12.805390
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,42,polite,-10.758515
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,42,rude,-12.305390
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,42,calm,-9.946015
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,42,aggressive,-11.227265
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,42,educated,-9.196015
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,42,ignorant,-12.555390
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,42,trustworthy,-10.102265
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,42,suspicious,-11.883515
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,43,intelligent,-8.605934
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,43,stupid,-13.965309
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,43,hardworking,-6.278252
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,43,lazy,-13.980934
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,43,polite,-11.605934
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,43,rude,-12.715309
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,43,calm,-10.355934
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,43,aggressive,-10.762184
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,43,educated,-9.168434
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,43,ignorant,-12.449684
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,43,trustworthy,-10.855934
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,43,suspicious,-11.699684
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,44,intelligent,-7.971837
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,44,stupid,-13.612462
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,44,hardworking,-5.858562
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,44,lazy,-13.096837
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,44,polite,-11.253087
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,44,rude,-12.440587
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,44,calm,-10.065587
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,44,aggressive,-10.409337
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,44,educated,-8.503087
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,44,ignorant,-12.253087
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,44,trustworthy,-10.190587
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,44,suspicious,-12.424962
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,45,intelligent,-7.749024
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,45,stupid,-12.905274
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,45,hardworking,-5.602915
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,45,lazy,-13.108399
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,45,polite,-11.124024
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,45,rude,-12.155274
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,45,calm,-10.624024
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,45,aggressive,-9.311524
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,45,educated,-9.155274
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,45,ignorant,-11.030274
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,45,trustworthy,-11.030274
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,45,suspicious,-11.686524
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,46,intelligent,-9.741108
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,46,stupid,-14.772358
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,46,hardworking,-5.609800
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,46,lazy,-14.475483
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,46,polite,-12.272358
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,46,rude,-13.350483
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,46,calm,-10.772358
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,46,aggressive,-11.053608
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,46,educated,-9.834858
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,46,ignorant,-13.084858
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,46,trustworthy,-11.834858
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,46,suspicious,-13.662983
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,47,intelligent,-7.564784
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,47,stupid,-13.221034
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,47,hardworking,-5.893781
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,47,lazy,-13.642909
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,47,polite,-11.346034
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,47,rude,-12.596034
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,47,calm,-10.002284
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,47,aggressive,-9.283534
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,47,educated,-8.721034
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,47,ignorant,-12.549159
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,47,trustworthy,-10.502284
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,47,suspicious,-11.658534
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,48,intelligent,-8.439755
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,48,stupid,-13.986630
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,48,hardworking,-6.501191
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,48,lazy,-14.392880
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,48,polite,-11.471005
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,48,rude,-12.314755
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,48,calm,-10.721005
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,48,aggressive,-12.221005
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,48,educated,-8.252255
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,48,ignorant,-11.033505
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,48,trustworthy,-10.752255
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,48,suspicious,-11.564755
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,49,intelligent,-10.928374
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,49,stupid,-14.412749
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,49,hardworking,-6.302548
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,49,lazy,-14.709624
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,49,polite,-12.490874
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,49,rude,-12.615874
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,49,calm,-11.834624
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,49,aggressive,-12.428374
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,49,educated,-9.615874
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,49,ignorant,-12.772124
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,49,trustworthy,-12.428374
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,49,suspicious,-12.428374
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,50,intelligent,-8.815910
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,50,stupid,-14.378410
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,50,hardworking,-5.788556
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,50,lazy,-14.097160
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,50,polite,-11.534660
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,50,rude,-12.972160
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,50,calm,-11.065910
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,50,aggressive,-11.065910
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,50,educated,-8.628410
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,50,ignorant,-11.940910
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,50,trustworthy,-11.440910
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,50,suspicious,-12.956535
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,51,intelligent,-10.356812
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,51,stupid,-15.106812
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,51,hardworking,-5.761805
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,51,lazy,-15.059937
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,51,polite,-11.731812
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,51,rude,-13.028687
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,51,calm,-10.575562
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,51,aggressive,-10.544312
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,51,educated,-10.075562
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,51,ignorant,-13.138062
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,51,trustworthy,-11.606812
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,51,suspicious,-13.653687
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,52,intelligent,-6.706138
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,52,stupid,-12.346764
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,52,hardworking,-5.689695
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,52,lazy,-12.768639
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,52,polite,-11.143639
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,52,rude,-11.456139
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,52,calm,-11.549889
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,52,aggressive,-11.424889
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,52,educated,-7.143638
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,52,ignorant,-10.174889
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,52,trustworthy,-11.112389
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,52,suspicious,-10.487389
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,53,intelligent,-9.217589
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,53,stupid,-13.826964
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,53,hardworking,-5.791699
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,53,lazy,-13.264464
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,53,polite,-11.123839
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,53,rude,-11.623839
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,53,calm,-10.030089
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,53,aggressive,-11.342589
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,53,educated,-8.467589
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,53,ignorant,-11.998839
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,53,trustworthy,-10.967589
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,53,suspicious,-11.998839
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,54,intelligent,-7.391102
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,54,stupid,-14.562977
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,54,hardworking,-5.955056
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,54,lazy,-14.094227
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,54,polite,-11.109852
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,54,rude,-12.578602
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,54,calm,-10.547352
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,54,aggressive,-11.172352
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,54,educated,-7.828602
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,54,ignorant,-11.547352
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,54,trustworthy,-10.703602
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,54,suspicious,-11.891102
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,55,intelligent,-10.358531
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,55,stupid,-15.147593
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,55,hardworking,-6.526493
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,55,lazy,-14.905406
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,55,polite,-12.639781
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,55,rude,-13.358531
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,55,calm,-11.577281
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,55,aggressive,-10.702281
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,55,educated,-9.889781
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,55,ignorant,-12.796031
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,55,trustworthy,-12.264781
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,55,suspicious,-13.530406
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,56,intelligent,-8.014603
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,56,stupid,-14.389603
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,56,hardworking,-6.068875
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,56,lazy,-13.920853
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,56,polite,-11.952103
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,56,rude,-13.155228
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,56,calm,-10.608353
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,56,aggressive,-10.170853
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,56,educated,-8.795853
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,56,ignorant,-12.655228
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,56,trustworthy,-10.827103
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,56,suspicious,-12.139603
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,57,intelligent,-8.858669
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,57,stupid,-14.218044
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,57,hardworking,-5.633443
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,57,lazy,-13.483669
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,57,polite,-11.546169
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,57,rude,-12.702419
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,57,calm,-10.733669
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,57,aggressive,-10.858669
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,57,educated,-8.764919
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,57,ignorant,-12.327419
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,57,trustworthy,-11.389919
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,57,suspicious,-12.983669
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,58,intelligent,-8.450698
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,58,stupid,-13.528823
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,58,hardworking,-5.622595
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,58,lazy,-13.700698
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,58,polite,-11.356948
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,58,rude,-12.075698
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,58,calm,-10.356948
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,58,aggressive,-10.419448
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,58,educated,-8.731948
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,58,ignorant,-11.200698
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,58,trustworthy,-10.513198
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,58,suspicious,-11.763198
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,59,intelligent,-8.960720
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,59,stupid,-14.148220
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,59,hardworking,-6.354479
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,59,lazy,-14.241970
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,59,polite,-11.679470
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,59,rude,-12.710720
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,59,calm,-10.648220
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,59,aggressive,-11.241970
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,59,educated,-9.179470
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,59,ignorant,-11.960720
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,59,trustworthy,-11.179470
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,59,suspicious,-11.554470
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,60,intelligent,-8.283376
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,60,stupid,-14.955251
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,60,hardworking,-6.438727
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,60,lazy,-14.205251
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,60,polite,-11.689626
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,60,rude,-13.502126
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,60,calm,-10.814626
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,60,aggressive,-10.689626
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,60,educated,-8.658376
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,60,ignorant,-12.752126
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,60,trustworthy,-10.845876
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,60,suspicious,-12.783376
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,61,intelligent,-7.998545
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,61,stupid,-14.443857
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,61,hardworking,-5.880141
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,61,lazy,-13.373545
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,61,polite,-11.654795
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,61,rude,-13.779795
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,61,calm,-10.029795
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,61,aggressive,-9.998545
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,61,educated,-9.061045
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,61,ignorant,-12.451670
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,61,trustworthy,-10.811045
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,61,suspicious,-12.920420
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,62,intelligent,-9.100332
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,62,stupid,-14.530020
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,62,hardworking,-5.844525
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,62,lazy,-13.834707
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,62,polite,-11.006582
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,62,rude,-12.100332
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,62,calm,-10.631582
meta-llama/Llama-3.1-8B-Instruct,llama,P2,DEAF,62,aggressive,-11.412832
