model,model_key,question,signal,profile,order,lp_A,lp_B
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,74,sig_A,-0.000182,-8.625182
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,74,sig_B,-1.313263,-0.313263
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,75,sig_A,-0.000062,-9.750062
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,75,sig_B,-0.313270,-1.313270
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,76,sig_A,-0.000097,-9.250097
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,76,sig_B,-1.136872,-0.386872
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,77,sig_A,-0.000003,-12.750003
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,77,sig_B,-0.011048,-4.511048
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,78,sig_A,-0.000040,-10.125040
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,78,sig_B,-0.126928,-2.126928
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,79,sig_A,-0.000188,-8.625188
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,79,sig_B,-0.061982,-2.811982
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,80,sig_A,-0.000112,-9.125112
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,80,sig_B,-0.825941,-0.575941
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,81,sig_A,-0.000011,-11.500010
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,81,sig_B,-0.313265,-1.313265
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,82,sig_A,-0.000338,-8.000339
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,82,sig_B,-1.501930,-0.251931
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,83,sig_A,-0.000004,-12.375004
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,83,sig_B,-0.004078,-5.504078
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,84,sig_A,-0.000025,-10.625025
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,84,sig_B,-0.386872,-1.136872
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,85,sig_A,-0.000026,-10.625027
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,85,sig_B,-1.313265,-0.313265
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,86,sig_A,-0.000002,-13.000002
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,86,sig_B,-0.038042,-3.288042
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,87,sig_A,-0.000016,-11.125016
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,87,sig_B,-0.008616,-4.758615
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,88,sig_A,-0.000010,-11.625010
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,88,sig_B,-3.288042,-0.038042
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,89,sig_A,-0.000085,-9.375086
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,89,sig_B,-3.288042,-0.038042
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,90,sig_A,-0.000046,-10.000046
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,90,sig_B,-0.201414,-1.701414
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,91,sig_A,-0.000141,-8.875140
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,91,sig_B,-3.048587,-0.048587
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,92,sig_A,-0.000262,-8.250262
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,92,sig_B,-0.474081,-0.974081
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,93,sig_A,-0.001037,-6.876037
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,93,sig_B,-0.100208,-2.350209
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,94,sig_A,-0.000022,-10.750022
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,94,sig_B,-2.578890,-0.078890
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,95,sig_A,-0.000086,-9.500086
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,95,sig_B,-0.018163,-4.018163
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,96,sig_A,-0.000005,-12.250005
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,96,sig_B,-0.100208,-2.350208
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,97,sig_A,-0.000041,-10.125041
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,97,sig_B,-0.126933,-2.126933
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,98,sig_A,-0.000098,-9.250098
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,98,sig_B,-0.386872,-1.136872
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,99,sig_A,-0.000381,-7.875381
Qwen/Qwen2.5-7B-Instruct,qwen,PROMOTE,ADHD,99,sig_B,-2.350207,-0.100207
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,0,sig_A,-0.000340,-8.750340
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,0,sig_B,-0.000340,-8.750340
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,1,sig_A,-0.001054,-7.001054
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,1,sig_B,-0.001054,-7.001054
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,2,sig_A,-0.000410,-8.250410
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,2,sig_B,-0.000410,-8.250410
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,3,sig_A,-0.002329,-8.252329
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,3,sig_B,-0.002329,-8.252329
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,4,sig_A,-0.000798,-7.250798
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,4,sig_B,-0.000798,-7.250798
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,5,sig_A,-0.000385,-8.125385
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,5,sig_B,-0.000385,-8.125385
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,6,sig_A,-0.002669,-6.752669
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,6,sig_B,-0.002669,-6.752669
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,7,sig_A,-0.000548,-8.125548
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,7,sig_B,-0.000548,-8.125548
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,8,sig_A,-0.007812,-4.882812
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,8,sig_B,-0.007812,-4.882812
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,9,sig_A,-0.000552,-8.000552
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,9,sig_B,-0.000552,-8.000552
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,10,sig_A,-0.000516,-8.500516
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,10,sig_B,-0.000516,-8.500516
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,11,sig_A,-0.000196,-9.375196
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,11,sig_B,-0.000196,-9.375196
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,12,sig_A,-0.000117,-10.125116
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,12,sig_B,-0.000117,-10.125116
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,13,sig_A,-0.000646,-7.625646
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,13,sig_B,-0.000646,-7.625646
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,14,sig_A,-0.000699,-7.375699
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,14,sig_B,-0.000699,-7.375699
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,15,sig_A,-0.000430,-9.375430
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,15,sig_B,-0.000430,-9.375430
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,16,sig_A,-0.000428,-8.125428
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,16,sig_B,-0.000428,-8.125428
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,17,sig_A,-0.003836,-5.628836
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,17,sig_B,-0.003836,-5.628836
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,18,sig_A,-0.000469,-8.375469
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,18,sig_B,-0.000469,-8.375469
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,19,sig_A,-0.004367,-6.129367
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,19,sig_B,-0.004367,-6.129367
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,20,sig_A,-0.003067,-6.003067
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,20,sig_B,-0.003067,-6.003067
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,21,sig_A,-0.001849,-8.376849
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,21,sig_B,-0.001849,-8.376849
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,22,sig_A,-0.000523,-9.250524
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,22,sig_B,-0.000523,-9.250524
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,23,sig_A,-0.000374,-10.000374
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,23,sig_B,-0.000374,-10.000374
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,24,sig_A,-0.000135,-12.250135
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,24,sig_B,-0.000135,-12.250135
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,25,sig_A,-0.005078,-5.380078
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,25,sig_B,-0.005078,-5.380078
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,26,sig_A,-0.000267,-9.000266
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,26,sig_B,-0.000267,-9.000266
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,27,sig_A,-0.001735,-6.376735
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,27,sig_B,-0.001735,-6.376735
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,28,sig_A,-0.000824,-7.250824
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,28,sig_B,-0.000824,-7.250824
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,29,sig_A,-0.006119,-5.756119
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,29,sig_B,-0.006119,-5.756119
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,30,sig_A,-0.005603,-6.005603
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,30,sig_B,-0.005603,-6.005603
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,31,sig_A,-0.000067,-9.625067
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,31,sig_B,-0.000067,-9.625067
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,32,sig_A,-0.002171,-6.877171
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,32,sig_B,-0.002171,-6.877171
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,33,sig_A,-0.000380,-8.125380
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,33,sig_B,-0.000380,-8.125380
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,34,sig_A,-0.000314,-8.375314
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,34,sig_B,-0.000314,-8.375314
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,35,sig_A,-0.000726,-7.750726
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,35,sig_B,-0.000726,-7.750726
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,36,sig_A,-0.000511,-7.625511
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,36,sig_B,-0.000511,-7.625511
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,37,sig_A,-0.000586,-7.500586
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,37,sig_B,-0.000586,-7.500586
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,38,sig_A,-0.000665,-7.750665
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,38,sig_B,-0.000665,-7.750665
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,39,sig_A,-0.000239,-9.875238
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,39,sig_B,-0.000239,-9.875238
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,40,sig_A,-0.000475,-7.750475
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,40,sig_B,-0.000475,-7.750475
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,41,sig_A,-0.000796,-7.250796
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,41,sig_B,-0.000796,-7.250796
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,42,sig_A,-0.000382,-8.000382
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,42,sig_B,-0.000382,-8.000382
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,43,sig_A,-0.000799,-8.125799
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,43,sig_B,-0.000799,-8.125799
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,44,sig_A,-0.000946,-8.125946
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,44,sig_B,-0.000946,-8.125946
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,45,sig_A,-0.000023,-11.250023
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,45,sig_B,-0.000023,-11.250023
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,46,sig_A,-0.000272,-8.625272
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,46,sig_B,-0.000272,-8.625272
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,47,sig_A,-0.001370,-7.376370
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,47,sig_B,-0.001370,-7.376370
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,48,sig_A,-0.001310,-9.376310
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,48,sig_B,-0.001310,-9.376310
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,49,sig_A,-0.000232,-9.000232
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,49,sig_B,-0.000232,-9.000232
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,50,sig_A,-0.002758,-7.377758
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,50,sig_B,-0.002758,-7.377758
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,51,sig_A,-0.000920,-7.000920
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,51,sig_B,-0.000920,-7.000920
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,52,sig_A,-0.000915,-7.250915
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,52,sig_B,-0.000915,-7.250915
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,53,sig_A,-0.000824,-7.250824
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,53,sig_B,-0.000824,-7.250824
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,54,sig_A,-0.000824,-7.625824
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,54,sig_B,-0.000824,-7.625824
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,55,sig_A,-0.000285,-9.625285
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,55,sig_B,-0.000285,-9.625285
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,56,sig_A,-0.001384,-6.626384
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,56,sig_B,-0.001384,-6.626384
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,57,sig_A,-0.000999,-9.000998
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,57,sig_B,-0.000999,-9.000998
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,58,sig_A,-0.002020,-6.252020
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,58,sig_B,-0.002020,-6.252020
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,59,sig_A,-0.002429,-7.502429
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,59,sig_B,-0.002429,-7.502429
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,60,sig_A,-0.000579,-8.625580
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,60,sig_B,-0.000579,-8.625580
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,61,sig_A,-0.000684,-7.625684
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,61,sig_B,-0.000684,-7.625684
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,62,sig_A,-0.001722,-6.376722
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,62,sig_B,-0.001722,-6.376722
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,63,sig_A,-0.001085,-7.126085
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,63,sig_B,-0.001085,-7.126085
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,64,sig_A,-0.002045,-6.252045
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,64,sig_B,-0.002045,-6.252045
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,65,sig_A,-0.000385,-10.000385
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,65,sig_B,-0.000385,-10.000385
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,66,sig_A,-0.000517,-11.500517
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,66,sig_B,-0.000517,-11.500517
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,67,sig_A,-0.000439,-7.875439
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,67,sig_B,-0.000439,-7.875439
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,68,sig_A,-0.001536,-7.251536
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,68,sig_B,-0.001536,-7.251536
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,69,sig_A,-0.000647,-9.125647
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,69,sig_B,-0.000647,-9.125647
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,70,sig_A,-0.003851,-6.503851
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,70,sig_B,-0.003851,-6.503851
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,71,sig_A,-0.005119,-6.630119
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,71,sig_B,-0.005119,-6.630119
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,72,sig_A,-0.000934,-9.250934
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,72,sig_B,-0.000934,-9.250934
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,73,sig_A,-0.000266,-9.125266
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,73,sig_B,-0.000266,-9.125266
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,74,sig_A,-0.000104,-9.625104
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,74,sig_B,-0.000104,-9.625104
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,75,sig_A,-0.001820,-9.126820
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,75,sig_B,-0.001820,-9.126820
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,76,sig_A,-0.001441,-6.751441
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,76,sig_B,-0.001441,-6.751441
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,77,sig_A,-0.000241,-9.125241
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,77,sig_B,-0.000241,-9.125241
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,78,sig_A,-0.000423,-8.250422
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,78,sig_B,-0.000423,-8.250422
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,79,sig_A,-0.000937,-8.750936
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,79,sig_B,-0.000937,-8.750936
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,80,sig_A,-0.002738,-6.002738
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,80,sig_B,-0.002738,-6.002738
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,81,sig_A,-0.000174,-10.750174
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,81,sig_B,-0.000174,-10.750174
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,82,sig_A,-0.008227,-6.383227
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,82,sig_B,-0.008227,-6.383227
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,83,sig_A,-0.000046,-10.000046
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,83,sig_B,-0.000046,-10.000046
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,84,sig_A,-0.000512,-8.000511
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,84,sig_B,-0.000512,-8.000511
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,85,sig_A,-0.000330,-9.500330
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,85,sig_B,-0.000330,-9.500330
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,86,sig_A,-0.000405,-9.000405
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,86,sig_B,-0.000405,-9.000405
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,87,sig_A,-0.000355,-9.500355
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,87,sig_B,-0.000355,-9.500355
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,88,sig_A,-0.000865,-7.375865
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,88,sig_B,-0.000865,-7.375865
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,89,sig_A,-0.000635,-8.625635
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,89,sig_B,-0.000635,-8.625635
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,90,sig_A,-0.000558,-7.625558
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,90,sig_B,-0.000558,-7.625558
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,91,sig_A,-0.001323,-6.751323
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,91,sig_B,-0.001323,-6.751323
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,92,sig_A,-0.002002,-6.877003
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,92,sig_B,-0.002002,-6.877003
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,93,sig_A,-0.000500,-8.500500
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,93,sig_B,-0.000500,-8.500500
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,94,sig_A,-0.001432,-8.001431
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,CONTROL_ID,94,sig_B,-0.001432,-8.001431
